"symbol","PC1_tau","PC1_pval"
"MTMR4",-0.011522697497285,0.837746076007017
"MTPAP",-0.125311536383063,0.0258906353410029
"MTPN",-0.121572587916313,0.0306479958293962
"MTRNR2L1",-0.0755504425054373,0.17939682173482
"MTRNR2L10",-0.0126515993261207,0.822137156551572
"MTRNR2L8",-0.0847752802331964,0.131734552591339
"MTRR",0.0309967105684575,0.581509808065131
"MTSS1",0.0778413319600669,0.166324921032429
"MTURN",0.0852877775090833,0.129389229031726
"MTUS1",0.0973596074538458,0.0835270488076849
"MVB12B",-0.00259770487000668,0.96316003767714
"MVD",-0.037006200628313,0.510885417384162
"MX1",-0.0122107302211555,0.828140549981624
"MXD1",-0.0469668961284756,0.403989541031642
"MXD3",0.101063277787861,0.0723749100398491
"MXI1",0.000779150122892704,0.98894454718319
"MYADM",-0.0996447422044084,0.0766182999970126
"MYBPC1",-0.0684899817357207,0.223286146701243
"MYCBP2",-0.0217404348010158,0.699163617963168
"MYCT1",-0.190829275056985,0.000694160825394014
"MYEF2",0.126395123265145,0.0247717503071767
"MYH10",-0.01212664149781,0.829336773900763
"MYH9",-0.0848794550124034,0.131338152693262
"MYL12A",-0.00736474073045206,0.895875910509465
"MYL12B",-0.00918007822107314,0.87036060724182
"MYL6",0.122968217169606,0.0287953070157907
"MYL6B",0.125618185392683,0.0255807007489651
"MYL9",-0.112194686157775,0.0461625905944545
"MYLIP",-0.141141964603696,0.0120875822904532
"MYLK",-0.0249524397265664,0.657453060531947
"MYLK2",-0.0364892352035213,0.516840573222799
"MYNN",-0.00692721298668449,0.901972933698386
"MYO10",0.060984738270929,0.278398509739788
"MYO16",0.109085533549757,0.0523913570069557
"MYO1B",0.158340619418973,0.00486362102147132
"MYO1C",-0.152145216925154,0.00682814653139292
"MYO1E",-0.0790142855182063,0.159831622887527
"MYO5A",-0.0370031302113296,0.510889980761867
"MYO5B",-0.0943676441025673,0.0933137356337915
"MYO6",0.0361185709642374,0.520848767491233
"MYO9A",-0.0917855720735694,0.102681094139646
"MYO9B",-0.0649318652081885,0.248212460452514
"MYOF",-0.0675851294951639,0.229764357081579
"MYRF",-0.0948123008857322,0.0918192222482808
"MYRIP",-0.0713621174921157,0.204562153438353
"MYSM1",-0.0938588179870327,0.0954121002763145
"MYT1L",-0.0206169995859107,0.714036837004565
"MZT1",0.107116467465234,0.0568434910965417
"MZT2A",0.0444557512843374,0.429605524948383
"MZT2B",0.107927109330509,0.0550582082893961
"N4BP2",0.0899783595729115,0.109671942362839
"N4BP2L2",0.00493870848983256,0.930066017039243
"NAA15",-0.0567706628463336,0.313206826277422
"NAA16",-0.103894783629081,0.0648798573955653
"NAA20",-0.0714280092268546,0.204020659644786
"NAA25",-0.0834520243407738,0.138145487180325
"NAB1",-0.00692377260257028,0.901975042989392
"NABP1",-0.176268370085162,0.00172068869628534
"NACA",0.0700950029521849,0.21291185274713
"NACAD",-0.0303241455010356,0.589960378237441
"NADK2",-0.0452450623249073,0.421548308644755
"NAE1",0.0608316625132655,0.279753381241085
"NAIP",-0.0456235683071617,0.417151532096528
"NAMPT",-0.0953318203426403,0.0900539041870607
"NAP1L1",0.150054536470296,0.00762690959575879
"NAP1L3",-0.132770217193944,0.0182625905888921
"NAP1L4",0.0566112114161145,0.313985977956178
"NAPEPLD",-0.0190608914577938,0.734813262793851
"NAPG",-0.151007982990735,0.00728208607660704
"NARF",0.0728847706611137,0.194859464274399
"NARS",-0.0188876106263593,0.737137238645244
"NASP",-0.0831541131278398,0.139389892994081
"NAV1",0.0766227735342622,0.173024072680309
"NAV2",-0.158339290414262,0.00488553699253572
"NAV3",-0.0481680766057459,0.391966368141313
"NBAS",0.128499800902997,0.0223249742209709
"NBEA",-0.00216610021483884,0.969295066315737
"NBEAL1",-0.0292747508104003,0.602786563513897
"NBPF1",0.0228616967132226,0.684403942833035
"NBPF10",-0.0466740306901868,0.40661786784972
"NBPF11",-0.103544681051991,0.0655668383932662
"NBPF12",-0.0670263380910389,0.233390819697032
"NBPF14",-0.0349853237581133,0.533936327815214
"NBPF15",-0.0384524031146837,0.494230667922541
"NBPF9",-0.0192262015573419,0.73250231998689
"NBR1",0.0666523437162204,0.235825276860441
"NCALD",-0.0360976335274443,0.520865881432668
"NCAM1",0.0350966457507927,0.532910144894968
"NCAM2",-0.135429491571655,0.0159770177470039
"NCAN",0.0184459967170646,0.742957473805487
"NCAPD2",0.163388869197604,0.00366955800175164
"NCAPD3",0.0507754947232898,0.366915751863255
"NCAPG",0.0427332212451596,0.447798555554307
"NCAPG2",0.0830090287134991,0.139818420712123
"NCAPH",0.0635940651364575,0.258418692474979
"NCBP2",0.0285058788272791,0.612463306712432
"NCK1",0.0952807546256498,0.0903363345156513
"NCKAP1",0.0841656377882165,0.134521179780997
"NCKAP1L",-0.0238113084416222,0.672008218996776
"NCKAP5",0.0193978032718252,0.730186404593019
"NCL",0.0149182438758369,0.79112769304933
"NCOA1",0.0457006812501486,0.416274013545773
"NCOA4",-0.0261523954825501,0.641956352740435
"NCOA7",-0.0876437656577926,0.119206062733198
"NCOR1",-0.0291796761630062,0.603865741783019
"NCOR2",-0.0847752802331964,0.131734249590418
"NCS1",0.0924859548853095,0.100110530455013
"NDC1",-0.0410369388115751,0.465527998839466
"NDC80",0.135982465181342,0.0155762044865258
"NDE1",0.0242532829956199,0.666393607650119
"NDFIP1",-0.0432281902449684,0.442315321684662
"NDN",0.071911545045313,0.201268001577497
"NDRG1",-0.133459448710535,0.017732193307289
"NDRG2",0.144178592020707,0.0103632098451065
"NDRG4",0.126442586818555,0.0245830535433371
"NDUFA1",-0.0251987809477632,0.654132064209158
"NDUFA11",0.0919282974371767,0.102039159960656
"NDUFA12",-0.0713502937628502,0.204568376631676
"NDUFA2",-0.0351730919099511,0.531901347998905
"NDUFA3",0.0131649766958013,0.814965074690671
"NDUFA4",-0.0251298890724316,0.655226761664877
"NDUFA4L2",-0.0326783456580633,0.561590431192596
"NDUFA5",0.031369033945587,0.577273746042825
"NDUFA6",-0.0417433745524269,0.458026989669548
"NDUFAB1",-0.00701583752542742,0.900752139704924
"NDUFAF2",-0.0935173753202406,0.0963555451524768
"NDUFAF3",0.0501336275916337,0.372693610518883
"NDUFB1",-0.070836620876576,0.207879020124769
"NDUFB10",0.12830536565138,0.022507786716706
"NDUFB11",0.142899676155697,0.0111186400893929
"NDUFB2",-0.00320503094739376,0.954571306943073
"NDUFB3",0.0455426529581247,0.418034092378194
"NDUFB4",-0.00346360649334224,0.950893550082335
"NDUFB5",-0.00987536954955385,0.860670632630906
"NDUFB6",-0.147964203355993,0.00850848742110279
"NDUFB8",-0.0285747535700735,0.61139928702021
"NDUFB9",-0.0704415789865591,0.210652280859601
"NDUFC1",-0.0927265428872258,0.0991631906354763
"NDUFC2",-0.0287526978244932,0.609239477855599
"NDUFS1",-0.149659030152146,0.00783579669125449
"NDUFS2",-0.0362887938710127,0.51885757273442
"NDUFS4",-0.0158466560599335,0.77813492646675
"NDUFS5",0.0747180266215461,0.183954029437359
"NDUFS7",0.100939048140487,0.072626157418228
"NDUFS8",0.084706231634827,0.132122831698637
"NDUFV1",0.0382195186817003,0.497129609471219
"NDUFV2",-0.0749560415958877,0.182438912000691
"NDUFV3",-0.108620060273241,0.0535170957263407
"NEBL",0.106969868443245,0.0572415431514383
"NECAP1",0.0352553404213313,0.530893684237626
"NEDD1",0.0997270870135858,0.0761262747714014
"NEDD4L",0.0849203321113257,0.130955622231934
"NEDD8",0.0167153632866479,0.766351494132787
"NEDD9",0.0851146043567806,0.130167242087866
"NEFL",-0.102925866340842,0.0671630021336689
"NEFM",-0.107409466873783,0.0560524025230112
"NEGR1",-0.0366200557759571,0.514882663220154
"NEIL1",-0.171448521420441,0.00230015625786957
"NEIL3",0.116415758378976,0.0385196141144916
"NEK1",0.0440060327295908,0.434126610468899
"NEK2",0.144638255453865,0.0100921410791488
"NEK7",0.0694395583125779,0.216916161020191
"NELFCD",0.0823301963189958,0.143149755737182
"NELL2",-0.0763333715709207,0.174955405450208
"NEMF",-0.07275381858206,0.195907465631744
"NENF",0.0439285123569317,0.435022202408344
"NEO1",-0.0136778470035994,0.807806689688827
"NES",0.17890037713788,0.00146097911233914
"NET1",0.0360364362510035,0.52184659207526
"NETO2",0.0276996753106371,0.62224525571721
"NEU1",-0.0412066783146413,0.463651042418593
"NEUROD1",0.178346189771824,0.00151604759196644
"NEUROD2",-0.0467011206319254,0.406606702368075
"NEUROD4",0.187492177258875,0.000853739014205931
"NEUROD6",-0.0804922839834113,0.152622193417152
"NF1",0.120392077696561,0.0322284122917518
"NFASC",-0.0771550303245944,0.170122380745381
"NFAT5",-0.0821146867137418,0.144404092077018
"NFATC2IP",-0.141707016989032,0.0117247694981852
"NFE2L1",-0.00380870535521259,0.945990961380191
"NFE2L2",0.0243308278985304,0.665282029645696
"NFIA",0.0784376931714917,0.163051676655601
"NFIB",-0.0643338260804557,0.252651037943236
"NFIC",-0.084830255638826,0.131349447653679
"NFIX",-0.0259684456037222,0.64416900416893
"NFKB1",-0.00883073366831363,0.875213152069288
"NFKBIA",-0.0274570431550678,0.625499019118186
"NFKBIZ",-0.100328914288508,0.0743601577423694
"NFYA",-0.0331681537212946,0.555407876526002
"NFYB",0.0679929933019817,0.226804279889723
"NFYC",-0.0138486912879238,0.80542349397907
"NGDN",-0.0957019504235539,0.0888861119076341
"NGRN",-0.0362247075071453,0.519837496967979
"NHLH1",0.197366867003883,0.000452468006728044
"NHLRC2",0.0210457682831888,0.708306910742662
"NHP2",0.0514601393953472,0.360423816230782
"NHSL1",-0.0335914182677028,0.550262829379585
"NID1",-0.0452300482006097,0.421561075278348
"NID2",-0.0606131136334893,0.281152395516792
"NIFK",-0.0690152179222242,0.219790846879459
"NIN",-0.143625988711932,0.0106875531099127
"NINJ1",-0.019749101867862,0.725556446918071
"NINJ2",0.0636305933695709,0.257799787642618
"NIPA1",-0.0095304457288969,0.865510139174458
"NIPAL3",0.121296582004142,0.0311170929488886
"NIPAL4",-0.0610334262932618,0.277737362718286
"NIPBL",-0.0585446497872211,0.29797024645192
"NIPSNAP1",0.131936941368912,0.0190327015024727
"NIPSNAP3A",-0.0166253111680428,0.767530156676968
"NKAIN1",-0.102573745865473,0.0683096900763792
"NKAIN2",0.0618151356781954,0.2716471687698
"NKAIN3",-0.00276973825758477,0.960706636264846
"NKAIN4",0.0872215850383384,0.121036871885595
"NKD2",0.0640139964898375,0.255199408467718
"NKTR",-0.118974883046306,0.0343931775819453
"NKX6-2",0.0406057410029028,0.47024695635843
"NLGN1",-0.0979131987768499,0.0816329679040854
"NLGN3",-0.0341024022965124,0.544117657179208
"NLGN4X",-0.0152360827381867,0.786414658768456
"NLRP1",0.0695347804159925,0.216341691568142
"NLRP3",-0.0876147301209157,0.119213318983075
"NMD3",0.110416177531725,0.0496425177961294
"NME1",-0.0203427910766173,0.717497407023923
"NMNAT2",0.0177679173793868,0.75227564181539
"NMT2",-0.140541654564329,0.0124613742537988
"NMU",0.0309864467567296,0.581515156331696
"NNAT",0.224154987158871,6.97493256656064e-05
"NNT",-0.0239107718402623,0.670873814107122
"NOD1",-0.144477099178188,0.0101819348754205
"NOG",0.126697151159932,0.0242918048782583
"NOL11",0.0761664010091428,0.175927881689728
"NOL4L",0.0212330659342779,0.706001990485474
"NOLC1",-0.0421177221255325,0.454281797006798
"NONO",0.081885379924505,0.145669917743716
"NOP10",-0.0691104001926072,0.21921091924704
"NOP56",0.0949421493536054,0.0915120154953384
"NOP58",-0.0676910815403693,0.228604542151066
"NOSIP",0.0756339467302992,0.178899330642399
"NOSTRIN",-0.144432390772372,0.0102258034362762
"NOTCH1",0.102514260650988,0.068318643522449
"NOTCH2",0.0901896020126039,0.10865855095806
"NOTCH3",0.0324995907157315,0.563673128586514
"NOTCH4",-0.0318009888172416,0.572025173876124
"NOVA1",0.0170717017602621,0.761644008370263
"NOVA2",-0.0420014479238326,0.455233646031728
"NPAS3",0.120043800660399,0.0328477511345203
"NPAT",0.0624651495905449,0.266952124868734
"NPC1",-0.143623339319889,0.0106432050873205
"NPC2",-0.0823574783001336,0.143141583307787
"NPDC1",-0.0822947462462821,0.143556436700879
"NPEPPS",-0.0299626782680872,0.594232477578283
"NPIPA1",-0.0957019504235539,0.0888888677486942
"NPIPA7",-0.0904076188204711,0.107971939107894
"NPIPB11",-0.06140514285095,0.275010037385716
"NPIPB3",-0.139502529576792,0.0131256191688061
"NPIPB4",-0.171721303951579,0.00227568943729057
"NPIPB5",-0.180385345523303,0.00134759583658356
"NPL",-0.0799260302913588,0.155294160327588
"NPM1",-0.0312655240750253,0.578340550872083
"NPNT",0.0682273964467723,0.225048974688166
"NPR3",0.157819577207213,0.00502758718791443
"NPTN",-0.134155946792837,0.0170837790055697
"NPY",-0.12873291474905,0.0220563681198061
"NPY1R",0.0294284689868381,0.600653974668474
"NQO1",-0.0466624351376853,0.406626071524219
"NR2C2",0.0534239174853852,0.3421403627721
"NR2F1",-0.0504590807311969,0.369410161217678
"NR2F2",-0.00553993506212741,0.921508157759115
"NR3C1",-0.0680485947381815,0.226229877701964
"NR4A1",-0.116733208975091,0.0379481584880356
"NR4A2",-0.0434790677716597,0.439577342075935
"NRBP2",-0.0667748450466607,0.235198741408318
"NRCAM",0.0113381467852261,0.840162491437959
"NREP",-0.139744946529303,0.0129580445184802
"NRF1",0.0258167029289789,0.646362135405471
"NRG1",0.00830990259319112,0.882499645005445
"NRM",0.0772640301146178,0.169635210542533
"NRP1",0.213524359062854,0.000147495580758025
"NRP2",0.124974095476394,0.0262050059343156
"NRXN1",0.0472053265599746,0.401405399733973
"NRXN3",0.131119230440611,0.0197515880647292
"NSA2",0.086265242033014,0.125157290472729
"NSD1",-0.102400479402863,0.0687719823937115
"NSRP1",-0.0266653526454961,0.635358710025542
"NSUN6",-0.119830858733925,0.0331035762829859
"NT5C3A",-0.00822368149905805,0.883714733136546
"NT5DC2",0.140287684376593,0.0126244164506138
"NTAN1",-0.0513081493795895,0.362025307279231
"NTM",-0.0865758202775846,0.123656924743747
"NTRK2",-0.0792529794539023,0.158898325219724
"NTRK3",-0.00129847602616706,0.981575318893462
"NUAK1",0.149343307924832,0.0079452842354508
"NUCB1",0.13721566110959,0.0147347854946595
"NUCB2",0.0037232227745082,0.947215813370307
"NUCKS1",-0.010746977234914,0.848584859307988
"NUDCD2",-0.0160278123082536,0.77576705361992
"NUDCD3",0.0232917889847141,0.678758834347608
"NUDT1",0.157273792919517,0.00517418874239335
"NUDT12",0.124618728994629,0.0267236252131618
"NUDT19",0.0048518632801657,0.931289185813063
"NUDT21",0.0699822445408387,0.213488863025411
"NUDT3",0.00060660869198901,0.991400597679728
"NUDT4",-0.0568172678450374,0.312492329535537
"NUF2",0.124996206948357,0.0263014185321936
"NUFIP2",0.0168815859960086,0.764006768583498
"NUMA1",-0.0180920992979277,0.747622453918138
"NUMB",-0.119627972747814,0.0333601599351054
"NUP107",0.0970796353043636,0.084360112487271
"NUP153",0.0505980027788708,0.368560123159243
"NUP155",-0.00355210975480214,0.949665686604027
"NUP160",0.13690471710795,0.0149265746188628
"NUP188",0.0183692916063779,0.744108925861464
"NUP214",0.00268307290337411,0.961933647969919
"NUP35",-0.119840784669642,0.0331030581115882
"NUP37",-0.0188704038053715,0.737148831326015
"NUP43",-0.00216466440378384,0.96929668173295
"NUP50",-0.00614713776376567,0.912954690434396
"NUP62",0.0937810301251805,0.0954312355197227
"NUP85",0.00788003115548608,0.888575950830834
"NUP88",0.0961230429987767,0.0874539974884038
"NUP93",0.331740652271068,3.67212265870509e-09
"NUP98",-0.007795051990935,0.889791594086736
"NUPL2",-0.137330753620782,0.0146711234346541
"NUSAP1",0.130545527097645,0.0202482387991141
"NUTF2",0.00640554991558482,0.909293410371398
"NVL",0.107625249061931,0.0558368057059982
"NWD2",-0.0954065539458983,0.0897640727579952
"NXF1",-0.076391509511163,0.174474930009374
"NXN",0.123039524711073,0.0286846921552033
"NXPE3",-0.126329814604825,0.0246851357300935
"NXPH1",0.0691654896604987,0.218643406364112
"OAS2",-0.115338096228297,0.0402892544048017
"OAT",-0.012384958290107,0.825740642797726
"OAZ1",0.0986800932941445,0.0792361540674286
"OCIAD1",-0.0737646476260261,0.190091017778362
"OCIAD2",0.0263299533916027,0.639750021918032
"OCLN",-0.0170617956863711,0.761654223446255
"ODC1",0.0724013716303504,0.198050338135639
"ODF2",-0.00251246787534785,0.964385728076394
"ODF2L",0.0934346551293349,0.0966638778108417
"OFD1",-0.00173280831434489,0.975434223762529
"OGFRL1",0.0789065183415355,0.160732450409746
"OGT",-0.0855176364818374,0.128591126327722
"OIP5",0.0433130243401485,0.441399695832891
"OLA1",0.0623345905998609,0.267639535426207
"OLFM1",-0.0096134990923208,0.864301145116204
"OLFM2",-0.101798267363232,0.0704364808136411
"OLFML2A",-0.0272725126138899,0.627693536015478
"OLFML3",-0.0282471182249018,0.615711478995983
"OLIG1",0.0835421484136077,0.137732889190953
"OLIG2",0.135192688304178,0.0163075959438011
"OLR1",0.0757237233368718,0.178405334475008
"OMG",-0.0532993287737997,0.343676161738697
"OPA1",0.111710563485065,0.04702096269026
"OPALIN",-0.0880485713570803,0.117742726860806
"OPCML",-0.155179419391055,0.0058232426531413
"OPHN1",0.10250577120866,0.0683194583292879
"OPTN",0.0644230807761657,0.252012161963155
"ORC3",-0.0479181112150807,0.394516604341566
"ORC4",0.109012499374554,0.0525757876573483
"ORC6",-0.0135203907148918,0.81017882325572
"ORMDL2",-0.0324619006541765,0.563703618708415
"OS9",0.113854948918776,0.043056205108152
"OSBPL1A",-0.107862844993382,0.0552482350805617
"OSBPL8",0.196072614080279,0.000490772718326032
"OSBPL9",0.0821010769205409,0.144407405712474
"OSER1",0.0347413661384307,0.536964975607876
"OST4",0.0698985294199991,0.214052664830226
"OSTC",-0.0817478852169777,0.146111109853509
"OSTF1",-0.0829739978590637,0.140215202537619
"OTUB1",0.0520256061150935,0.354811551655154
"OTUD1",-0.0460003387175916,0.413609041231436
"OTUD4",-0.176253775312205,0.00172074294355398
"OTX2",0.092094943154992,0.101694563340708
"OXR1",0.0112669922624099,0.841352656161642
"P2RX4",0.00441591538371903,0.937414230074809
"P2RX7",0.011953403762127,0.831737956935528
"P2RY12",-0.0528506535875192,0.347620730782892
"P2RY13",-0.0434646611881722,0.439590637658717
"P2RY14",0.0181869474191072,0.746450116603725
"P4HA1",0.0375137444836421,0.504980481129095
"P4HB",0.11290421950075,0.0446800522156936
"PA2G4",0.0273602249710407,0.626600624213575
"PABPC1",-0.036142544132704,0.520840234797778
"PABPC4",0.0110001403176455,0.844972862675057
"PABPN1",-0.0812350318053453,0.148688591874693
"PACS2",0.0712902829650017,0.205109600451375
"PADI2",0.0898871205501634,0.110332681564716
"PAFAH1B1",0.0935561325747207,0.0963495877977568
"PAFAH1B2",0.109094567922504,0.0523902912260502
"PAFAH1B3",0.0877485499921588,0.1188430650963
"PAG1",0.147222806730302,0.00882308403944963
"PAICS",-0.0259792008104802,0.644160478720435
"PAIP1",-0.014895975981364,0.791150377940454
"PAIP2",0.0769754661985533,0.171087193790969
"PAIP2B",0.10847380047799,0.0538957956634107
"PAK1",-0.0421107345316021,0.454286938926252
"PAK1IP1",0.0525667605974565,0.35001630000677
"PAK2",0.046982489387912,0.403977721759925
"PAK3",0.0742943592821911,0.186503991344342
"PALD1",0.0798123721888397,0.156169818685709
"PALLD",0.0476127585568335,0.397117943111273
"PALMD",0.120748274301701,0.0317352802979359
"PAM",0.157579314740676,0.00510013798496705
"PAN3",-0.124669181199722,0.0266205885308792
"PANK3",-0.00363919928050883,0.94843885622233
"PAPOLA",0.0621134517147141,0.269621445081137
"PAPOLG",-0.121622972347137,0.0306418724182593
"PAPPA",0.0244204487618514,0.664162195591189
"PAPSS1",0.139271595571372,0.0132959982594273
"PAPSS2",-0.0131682511584053,0.814962896125287
"PAQR6",0.0967572856280764,0.0854676492296439
"PAQR8",0.074634537737459,0.18446120066332
"PARD6B",-0.0397564126440887,0.479750902196121
"PARK7",0.0116040430286812,0.83654999372357
"PARP1",0.0580803527286318,0.301573290823829
"PARP14",0.0204386647186157,0.716340493835984
"PARP2",0.0482807388104542,0.391097136722511
"PARP9",0.032126280864674,0.567864862102335
"PARPBP",0.0333468820653032,0.5533360706551
"PARVA",0.114380867095938,0.041967149953771
"PARVB",-0.00458794862579028,0.93496585130275
"PAX6",0.112529930949463,0.045341238251804
"PAXBP1",-0.0985477684077549,0.0797563927747234
"PAXIP1",0.0414141187128429,0.461746228238403
"PBDC1",0.0503871274015543,0.370226330586601
"PBK",0.14221639299017,0.0114684050037676
"PBRM1",0.161364263084831,0.00412609906075536
"PBX1",0.172025071533219,0.00222994273981418
"PBX3",0.0417157299304859,0.458039013287953
"PBXIP1",0.0614102321670128,0.275005984600331
"PCBD1",0.032827190396753,0.559536485435763
"PCBP2",-0.0179219368605562,0.749954878721871
"PCBP4",0.0769239312281037,0.171558668256521
"PCDH10",0.138255860695517,0.0139423675847665
"PCDH11X",-0.0676910815403693,0.22860381193086
"PCDH12",-0.0243469664147886,0.66526548235004
"PCDH15",-0.00398479823929366,0.94353728228392
"PCDH17",0.0711358769526969,0.205679690936585
"PCDH18",0.148458130389462,0.00835104826508007
"PCDH7",-0.257543028967428,4.6101243523125e-06
"PCDH9",-0.111718513494573,0.0468564278199055
"PCF11",-0.0496676182017778,0.377631234284263
"PCGF5",0.117243079799635,0.0371014594032829
"PCIF1",0.0545518022701403,0.332066046022868
"PCLO",-0.0666633816137402,0.235821777346039
"PCM1",-0.0208639088463491,0.710604650050548
"PCMT1",-0.013854425973369,0.805420381714794
"PCMTD1",0.141881705524377,0.0116709074412869
"PCMTD2",0.0186130307135479,0.740633737920573
"PCNA",0.0803157621898152,0.153080565973253
"PCNP",-0.098885965384921,0.0787067747647017
"PCNT",-0.134642125915355,0.0166613173434551
"PCOLCE",-0.028406279778415,0.613559382339845
"PCP4",0.100486216469144,0.0740970086458182
"PCSK1N",0.0858642125162116,0.127055393148357
"PCSK5",0.127093304167494,0.0238122111380332
"PDAP1",-0.080748867448472,0.151293615821666
"PDCD10",-0.0305751931663689,0.586789192595396
"PDCD4",0.00121176048769333,0.982803530298332
"PDCD5",-0.0503276481198857,0.371033397473781
"PDCD6",0.0479379983756028,0.394504804854217
"PDCD6IP",-0.137586069504501,0.0144273061398754
"PDCL",0.00943481139705047,0.866728615214235
"PDE10A",0.0372522894612783,0.507936516999809
"PDE1A",0.211420148677179,0.000172077318422411
"PDE4B",0.0470087240811932,0.403152633956582
"PDE4D",0.0997189836043234,0.0763661775309725
"PDE4DIP",0.13228345992799,0.0187194819926251
"PDE5A",-0.0226009684789216,0.687800573772215
"PDE7A",-0.0181116023751004,0.747606024119349
"PDE7B",-0.0640661070054126,0.254575165268526
"PDE8A",0.0544764948564845,0.332823496211888
"PDE8B",0.111930134846445,0.046670217546312
"PDGFA",-0.0490783308452075,0.382691439753519
"PDGFB",-0.00476542047264545,0.932513134872823
"PDGFC",-0.0264067185626553,0.638654007328699
"PDGFRA",0.0538457014951826,0.338247055081481
"PDGFRB",0.0455069800278069,0.418882303556711
"PDHA1",0.0404258869480011,0.472145763018799
"PDHB",-0.00502347794971367,0.92884425177459
"PDIA2",-0.0538858698718955,0.338220202322303
"PDIA3",-0.0409792174151564,0.46645107735398
"PDIA4",0.028581857300095,0.611395853367176
"PDIA6",0.0328906418088191,0.558518535010976
"PDK4",0.0522117054192662,0.353207182602955
"PDLIM1",-0.0200081292391819,0.722094366324594
"PDLIM2",0.0288381075435799,0.608164817654967
"PDLIM3",0.12543451848907,0.0257847740839454
"PDLIM5",0.0504799738962391,0.369400845240109
"PDLIM7",-0.0320357064534337,0.568911016656767
"PDPN",0.109249638724952,0.0520192469121991
"PDPR",-0.0662442179554599,0.238873522346506
"PDS5A",0.0765330251253848,0.173509891648186
"PDS5B",-0.0305751931663689,0.586785963720625
"PDXDC1",0.0319583888744718,0.569949664420722
"PDXK",-0.026171917864014,0.641935490561875
"PDZD2",-0.213686820343444,0.000144836464092183
"PDZD8",-0.0353229346732545,0.529900174303422
"PDZRN3",0.0696791116938131,0.215207575300383
"PDZRN4",0.167807995202412,0.00283345506168856
"PEA15",0.023813280964381,0.672006338332276
"PEAK1",-0.0543741179804226,0.333606203761493
"PEAR1",-0.16337672781104,0.00368670627400412
"PEBP1",-0.105463254021518,0.0609644095464072
"PECAM1",-0.0273692936570607,0.626594389221748
"PEG10",0.0549209148633082,0.328991784218427
"PEG3",0.029001699018784,0.606017320311537
"PELI1",-0.0467470720376183,0.405756918983167
"PELI2",-0.0856078306938743,0.128207301068206
"PELO",-0.023554475401502,0.67537698028304
"PENK",0.0264943950668938,0.637554376111066
"PER2",-0.0122117420902453,0.828138988875453
"PET100",0.0204471381092697,0.716332443515937
"PEX5L",-0.14302325509857,0.0109770143836122
"PFDN1",-0.0464007974299323,0.409241868171631
"PFDN2",0.00277157404122133,0.960705370603828
"PFDN4",-0.013072407617422,0.816165263674613
"PFDN5",0.0227054386767274,0.68665188301925
"PFKL",0.0485589834288561,0.387746242252544
"PFKM",0.0218315742889352,0.698018056412238
"PFKP",-0.027099353803643,0.629878090618559
"PFN1",-0.00683977300475335,0.903192969732613
"PFN2",0.0533528002935107,0.342919246318357
"PGAM1",0.0494737289069191,0.379310668862176
"PGAP1",0.242935720305944,1.56930043335832e-05
"PGD",0.077418018415231,0.168692559840121
"PGF",0.0505980027788708,0.368560123159243
"PGGT1B",0.0413695413003574,0.461778872375358
"PGK1",0.044448376408493,0.429606799783491
"PGM2L1",0.0352407364936009,0.530903292015125
"PGM3",0.0716248986427865,0.202918398602816
"PGRMC1",-0.02181168877848,0.698033683795593
"PGRMC2",-0.12053350596831,0.0321009417224009
"PHACTR1",-0.124640612305013,0.0268199204168294
"PHACTR2",0.0595740316854866,0.289482713433413
"PHACTR3",-0.0843869703480566,0.133330585409411
"PHACTR4",-0.13048597026009,0.0203300726820849
"PHAX",-0.0409554505195902,0.466468677108535
"PHC2",0.057060553683742,0.310293168489074
"PHC3",-0.000259824299792454,0.996314646496017
"PHF1",-0.0702741197024059,0.211774783723183
"PHF10",-0.0329976860736417,0.557470298159285
"PHF12",-0.126369308002305,0.0245890526446981
"PHF14",0.0755066215548609,0.179419799883903
"PHF19",0.102951439043959,0.0671603671328607
"PHF20",0.0634523657416081,0.259705019146987
"PHF20L1",0.0952412894561542,0.0903461394502732
"PHF3",-0.0586935460027875,0.296555539027365
"PHF6",0.158978570733218,0.00472411786343228
"PHGDH",0.132976497046145,0.018109246772555
"PHIP",0.164015354450165,0.00354478769201716
"PHKB",0.102556739524336,0.0683130529128334
"PHLDA1",0.1204020426908,0.0322280386690055
"PHLDA3",0.0844638987752389,0.133309762182283
"PHLDB1",-0.079456866264463,0.15755528223102
"PHLDB2",0.024587532958834,0.661930607635072
"PHLPP1",0.000606055835864221,0.991401153417025
"PHPT1",0.109933086389091,0.0505497478868714
"PHTF2",-0.0793428829428138,0.158442637842266
"PHYHIPL",0.0179278766856793,0.749947664303012
"PIAS1",0.0828976923420493,0.14062988184779
"PIAS2",-0.049368662609255,0.380164044013515
"PIBF1",0.0420362923365981,0.455206191931405
"PICALM",-0.0728968406737263,0.194857180078222
"PID1",-0.0199091416295204,0.723258625786132
"PIF1",0.075481615221486,0.179425957775551
"PIGT",-0.0661877887172479,0.239474669647589
"PIGU",-0.011254856636086,0.841364556534698
"PIK3C2A",0.00866260486802969,0.877635980228561
"PIK3C2B",-0.102769753881547,0.0676217684996578
"PIK3IP1",-0.012650549879864,0.822137809879927
"PIK3R1",-0.00155888120735204,0.977890723845187
"PIK3R3",0.0477092034593958,0.396255038496246
"PIK3R6",-0.0624121630245326,0.267597708701372
