"symbol","age","tau","pval"
"DIP2A",5,-0.0762860356071158,0.543698832125305
"DIP2A",6,-0.0410770960961393,0.743690911122529
"DIP2A",7,0.0621027319149067,0.691729696013945
"DIP2A",8,0.0801981399972243,0.52323341828697
"DIP2A",9,0.0293407829258138,0.815334594355228
"DIP2A",10,0.119319183898309,0.342229787212586
"DIP2B",1,0.00195605219505425,0.987577456160035
"DIP2B",2,0.0293407829258138,0.815334594355228
"DIP2B",3,0.0449892004862478,0.720261359204759
"DIP2B",4,0,1
"DIP2B",5,-0.0449892004862478,0.720261359204759
"DIP2B",6,-0.14279181023896,0.255702002493809
"DIP2B",7,-0.195180014589707,0.212701768301635
"DIP2B",8,-0.22103389804113,0.078508299639201
"DIP2B",9,-0.283627568282866,0.0239676798225893
"DIP2B",10,-0.287539672672975,0.0220917372257929
"DISP2",1,0.228858106821347,0.0685024112373405
"DISP2",2,0.201473376090588,0.108778470273457
"DISP2",3,0.189737062920262,0.130969964702136
"DISP2",4,0.15969273920976,0.307920989479557
"DISP2",5,0.181912854140045,0.147614803134156
"DISP2",6,0.150616019019177,0.230571352963936
"DISP2",7,0.1330772826748,0.395513155563941
"DISP2",8,0.0371649917060308,0.767360217600569
"DISP2",9,-0.150616019019177,0.230571352963936
"DISP2",10,-0.318836507793843,0.011151775534817
"DIXDC1",1,-0.0293407829258138,0.815334594355228
"DIXDC1",2,-0.0567255136565733,0.651608049453854
"DIXDC1",3,-0.0723739312170073,0.564554878380413
"DIXDC1",4,-0.0709745507598933,0.650438611412798
"DIXDC1",5,-0.0293407829258138,0.815334594355228
"DIXDC1",6,0.0567255136565733,0.651608049453854
"DIXDC1",7,0.177436376899733,0.2572636553313
"DIXDC1",8,0.224946002431239,0.0733659268028147
"DIXDC1",9,0.303188090233409,0.0158067746073023
"DIXDC1",10,0.264067046332324,0.035557905699921
"DKC1",1,-0.279715463892758,0.0259802419514042
"DKC1",2,-0.311012299013626,0.0133002582461915
"DKC1",3,-0.357957551694928,0.00438146988142576
"DKC1",4,-0.42584730455936,0.00654959053795292
"DKC1",5,-0.428375430716881,0.000650044863392011
"DKC1",6,-0.451848057057532,0.000322323006321412
"DKC1",7,-0.45246276109432,0.00386653419860537
"DKC1",8,-0.365781760475145,0.00359598842144782
"DKC1",9,-0.338397029744385,0.00706835920737646
"DKC1",10,-0.307100194623517,0.0145058435287405
"DKK3",1,0.0880223487774413,0.483522059868049
"DKK3",2,0.107582870727984,0.39180485461851
"DKK3",3,0.127143392678526,0.31151480355771
"DKK3",4,0.18630819574472,0.23423255471113
"DKK3",5,0.162352332189503,0.196250416977789
"DKK3",6,0.138879705848852,0.268956636034226
"DKK3",7,0.124205463829813,0.42776753510831
"DKK3",8,0.138879705848852,0.268956636034226
"DKK3",9,0.0449892004862478,0.720261359204759
"DKK3",10,-0.0136923653653798,0.913210539170715
"DLC1",1,0.00586815658516275,0.962744410690507
"DLC1",2,-0.0449892004862478,0.720261359204759
"DLC1",3,-0.0997586619477668,0.42715530818277
"DLC1",4,-0.1330772826748,0.395513155563941
"DLC1",5,-0.138879705848852,0.268956636034226
"DLC1",6,-0.17017654096972,0.175548806933976
"DLC1",7,-0.195180014589707,0.212701768301635
"DLC1",8,-0.162352332189503,0.196250416977789
"DLC1",9,-0.111494975118092,0.374815795464601
"DLC1",10,-0.0723739312170073,0.564554878380413
"DLD",1,-0.0723739312170073,0.564554878380413
"DLD",2,-0.0723739312170073,0.564554878380413
"DLD",3,-0.0410770960961393,0.743690911122529
"DLD",4,0.00887181884498667,0.95482868953706
"DLD",5,0.0449892004862478,0.720261359204759
"DLD",6,0.107582870727984,0.39180485461851
"DLD",7,0.0975900072948533,0.533228467552479
"DLD",8,0.103670766337875,0.409253012360812
"DLD",9,0.154528123409286,0.218686495612686
"DLD",10,0.252330733161998,0.0445872905728556
"DLG1",1,0.354045447304819,0.00482988053295209
"DLG1",2,0.354045447304819,0.00482988053295209
"DLG1",3,0.354045447304819,0.00482988053295209
"DLG1",4,0.390360029179413,0.012690406022879
"DLG1",5,0.361869656085036,0.00397112854491423
"DLG1",6,0.381430178035579,0.00239623396967502
"DLG1",7,0.408103666869387,0.00917056138561702
"DLG1",8,0.420551221936664,0.000815306145401608
"DLG1",9,0.526178040469593,2.81021727756446e-05
"DLG1",10,0.56138697998057,7.87391140621779e-06
"DLG2",1,0.197561271700479,0.115818912933217
"DLG2",2,0.158440227799394,0.207248220896723
"DLG2",3,0.154528123409286,0.218686495612686
"DLG2",4,0.141949101519787,0.364773966469587
"DLG2",5,0.158440227799394,0.207248220896723
"DLG2",6,0.127143392678526,0.31151480355771
"DLG2",7,0.0975900072948533,0.533228467552479
"DLG2",8,0.00195605219505425,0.987577456160035
"DLG2",9,-0.0684618268268988,0.585788414809363
"DLG2",10,-0.14279181023896,0.255702002493809
"DLGAP1",1,0.4831448921784,0.000120167204237202
"DLGAP1",2,0.56138697998057,7.87391140621779e-06
"DLGAP1",3,0.549650666810244,1.21341178520212e-05
"DLGAP1",4,0.576668224924133,0.000231531561380835
"DLGAP1",5,0.620068545832198,7.9870622831496e-07
"DLGAP1",6,0.510529622909159,4.82875487432415e-05
"DLGAP1",7,0.487950036474267,0.00183679110154369
"DLGAP1",8,0.428375430716881,0.000650044863392011
"DLGAP1",9,0.330572820964168,0.00850522992828547
"DLGAP1",10,0.311012299013626,0.0133002582461915
"DLGAP2",1,0.166264436579611,0.185686370050533
"DLGAP2",2,0.166264436579611,0.185686370050533
"DLGAP2",3,0.146703914629069,0.242908260904324
"DLGAP2",4,0.0975900072948533,0.533228467552479
"DLGAP2",5,0.111494975118092,0.374815795464601
"DLGAP2",6,0.240594419991673,0.0554788079635868
"DLGAP2",7,0.31938547841952,0.0414312418952237
"DLGAP2",8,0.311012299013626,0.0133002582461915
"DLGAP2",9,0.260154941942215,0.0383768179153776
"DLGAP2",10,0.213209689260913,0.0896725206330046
"DLGAP4",1,0.369693864865253,0.00325336214591344
"DLGAP4",2,0.37751807364547,0.00265575676490731
"DLGAP4",3,0.385342282425687,0.0021601218617642
"DLGAP4",4,0.408103666869387,0.00917056138561702
"DLGAP4",5,0.338397029744385,0.00706835920737646
"DLGAP4",6,0.275803359502649,0.028137280702597
"DLGAP4",7,0.18630819574472,0.23423255471113
"DLGAP4",8,0.166264436579611,0.185686370050533
"DLGAP4",9,0.0958465575576583,0.445505760754042
"DLGAP4",10,0.0762860356071158,0.543698832125305
"DLGAP5",1,-0.193649167310371,0.123212675778864
"DLGAP5",2,-0.134967601458743,0.282675456589956
"DLGAP5",3,-0.0997586619477668,0.42715530818277
"DLGAP5",4,-0.07984636960488,0.610193641672568
"DLGAP5",5,-0.0215165741455968,0.864011651069106
"DLGAP5",6,0.0332528873159223,0.791248558234055
"DLGAP5",7,0.07984636960488,0.610193641672568
"DLGAP5",8,0.162352332189503,0.196250416977789
"DLGAP5",9,0.256242837552107,0.0413834805652752
"DLGAP5",10,0.338397029744385,0.00706835920737646
"DLK1",1,0.127143392678526,0.31151480355771
"DLK1",2,0.154528123409286,0.218686495612686
"DLK1",3,0.166264436579611,0.185686370050533
"DLK1",4,0.124205463829813,0.42776753510831
"DLK1",5,0.150616019019177,0.230571352963936
"DLK1",6,0.0645497224367903,0.607385322987401
"DLK1",7,0,1
"DLK1",8,0.0293407829258138,0.815334594355228
"DLK1",9,-0.0606376180466818,0.629330532530601
"DLK1",10,-0.154528123409286,0.218686495612686
"DLL3",1,-0.40490280437623,0.00126861918380681
"DLL3",2,-0.424463326326772,0.000728332987512248
"DLL3",3,-0.440111743887206,0.000459626069400604
"DLL3",4,-0.434719123404347,0.00551064248763293
"DLL3",5,-0.471408579008074,0.000175174230411482
"DLL3",6,-0.487056996568508,0.000105785061278609
"DLL3",7,-0.58554004376912,0.00018511279493633
"DLL3",8,-0.627892754612415,5.79390319156697e-07
"DLL3",9,-0.514441727299268,4.22342538459447e-05
"DLL3",10,-0.275803359502649,0.028137280702597
"DLL4",1,-0.291451777063083,0.0203448346153457
"DLL4",2,-0.307100194623517,0.0145058435287405
"DLL4",3,-0.322748612183951,0.0101978767762402
"DLL4",4,-0.257282746504613,0.100449276149927
"DLL4",5,-0.197561271700479,0.115818912933217
"DLL4",6,-0.17017654096972,0.175548806933976
"DLL4",7,-0.15969273920976,0.307920989479557
"DLL4",8,-0.0880223487774413,0.483522059868049
"DLL4",9,0.00195605219505425,0.987577456160035
"DLL4",10,0.0880223487774413,0.483522059868049
"DLX1",1,0.0997586619477668,0.42715530818277
"DLX1",2,0.0958465575576583,0.445505760754042
"DLX1",3,0.0645497224367903,0.607385322987401
"DLX1",4,0.0177436376899733,0.909802042868713
"DLX1",5,-0.0176044697554883,0.888557428027712
"DLX1",6,-0.0254286785357053,0.839596425923199
"DLX1",7,-0.141949101519787,0.364773966469587
"DLX1",8,-0.260154941942215,0.0383768179153776
"DLX1",9,-0.318836507793843,0.011151775534817
"DLX1",10,-0.365781760475145,0.00359598842144782
"DLX2",1,0.236682315601564,0.0595693791742607
"DLX2",2,0.389254386815796,0.00194551682697133
"DLX2",3,0.397078595596013,0.00157387424359082
"DLX2",4,0.390360029179413,0.012690406022879
"DLX2",5,0.397078595596013,0.00157387424359082
"DLX2",6,0.37751807364547,0.00265575676490731
"DLX2",7,0.29277002188456,0.0615872194093593
"DLX2",8,0.0567255136565733,0.651608049453854
"DLX2",9,-0.154528123409286,0.218686495612686
"DLX2",10,-0.240594419991673,0.0554788079635868
"DLX5",1,0.314924403403734,0.0121841135849343
"DLX5",2,0.416639117546555,0.000911834186112609
"DLX5",3,0.436199639497098,0.00051639376047853
"DLX5",4,0.408103666869387,0.00917056138561702
"DLX5",5,0.397078595596013,0.00157387424359082
"DLX5",6,0.397078595596013,0.00157387424359082
"DLX5",7,0.3992318480244,0.0108036845328454
"DLX5",8,0.361869656085036,0.00397112854491423
"DLX5",9,0.275803359502649,0.028137280702597
"DLX5",10,0.17017654096972,0.175548806933976
"DLX6",1,0.0176044697554883,0.888557428027712
"DLX6",2,0.0997586619477668,0.42715530818277
"DLX6",3,0.178000749749937,0.156521500977106
"DLX6",4,0.29277002188456,0.0615872194093593
"DLX6",5,0.381430178035579,0.00239623396967502
"DLX6",6,0.412727013156447,0.00101886298291057
"DLX6",7,0.390360029179413,0.012690406022879
"DLX6",8,0.385342282425687,0.0021601218617642
"DLX6",9,0.432287535106989,0.000579642792398366
"DLX6",10,0.428375430716881,0.000650044863392011
"DMD",1,0.205385480480696,0.102080961132485
"DMD",2,0.166264436579611,0.185686370050533
"DMD",3,0.134967601458743,0.282675456589956
"DMD",4,0.115333644984827,0.461503403354307
"DMD",5,0.0645497224367903,0.607385322987401
"DMD",6,-0.0176044697554883,0.888557428027712
"DMD",7,-0.02661545653496,0.865063335390232
"DMD",8,0.0371649917060308,0.767360217600569
"DMD",9,0.0410770960961393,0.743690911122529
"DMD",10,-0.0293407829258138,0.815334594355228
"DMRTA2",1,-0.107582870727984,0.39180485461851
"DMRTA2",2,-0.103670766337875,0.409253012360812
"DMRTA2",3,-0.0723739312170073,0.564554878380413
"DMRTA2",4,-0.05323091306992,0.733958413378193
"DMRTA2",5,-0.0332528873159223,0.791248558234055
"DMRTA2",6,-0.0176044697554883,0.888557428027712
"DMRTA2",7,0.0177436376899733,0.909802042868713
"DMRTA2",8,0.00586815658516275,0.962744410690507
"DMRTA2",9,0.134967601458743,0.282675456589956
"DMRTA2",10,0.0880223487774413,0.483522059868049
"DMTF1",1,0.00978026097527126,0.937947456842939
"DMTF1",2,0.0371649917060308,0.767360217600569
"DMTF1",3,0.00586815658516275,0.962744410690507
"DMTF1",4,0.00887181884498667,0.95482868953706
"DMTF1",5,-0.00586815658516275,0.962744410690507
"DMTF1",6,-0.0410770960961393,0.743690911122529
"DMTF1",7,0.0177436376899733,0.909802042868713
"DMTF1",8,-0.0528134092664648,0.674200988594365
"DMTF1",9,-0.0919344531675498,0.464297359476929
"DMTF1",10,-0.0762860356071158,0.543698832125305
"DMWD",1,0.236682315601564,0.0595693791742607
"DMWD",2,0.224946002431239,0.0733659268028147
"DMWD",3,0.228858106821347,0.0685024112373405
"DMWD",4,0.283898203039573,0.0698917182515485
"DMWD",5,0.271891255112541,0.0304469271164065
"DMWD",6,0.185824958530154,0.139100765440064
"DMWD",7,0.168564558054747,0.28182071734709
"DMWD",8,0.0801981399972243,0.52323341828697
"DMWD",9,-0.103670766337875,0.409253012360812
"DMWD",10,-0.162352332189503,0.196250416977789
"DNA2",1,-0.334484925354277,0.00775703160713475
"DNA2",2,-0.342309134134494,0.00643509123155914
"DNA2",3,-0.357957551694928,0.00438146988142576
"DNA2",4,-0.363744572644453,0.0202109310313
"DNA2",5,-0.393166491205904,0.00175064885975791
"DNA2",6,-0.37751807364547,0.00265575676490731
"DNA2",7,-0.283898203039573,0.0698917182515485
"DNA2",8,-0.174088645359828,0.165829938108615
"DNA2",9,-0.0997586619477668,0.42715530818277
"DNA2",10,-0.0489013048763563,0.697091610005963
"DNAJA1",1,-0.134967601458743,0.282675456589956
"DNAJA1",2,-0.0997586619477668,0.42715530818277
"DNAJA1",3,-0.103670766337875,0.409253012360812
"DNAJA1",4,-0.10646182613984,0.49667580355082
"DNAJA1",5,-0.154528123409286,0.218686495612686
"DNAJA1",6,-0.193649167310371,0.123212675778864
"DNAJA1",7,-0.204051833434693,0.192638022963196
"DNAJA1",8,-0.217121793651022,0.0839402489906897
"DNAJA1",9,-0.267979150722432,0.0329175812307717
"DNAJA1",10,-0.295363881453192,0.0187196723023857
"DNAJA2",1,-0.0567255136565733,0.651608049453854
"DNAJA2",2,-0.0528134092664648,0.674200988594365
"DNAJA2",3,-0.0684618268268988,0.585788414809363
"DNAJA2",4,-0.0621027319149067,0.691729696013945
"DNAJA2",5,-0.0528134092664648,0.674200988594365
"DNAJA2",6,0.00586815658516275,0.962744410690507
"DNAJA2",7,-0.00887181884498667,0.95482868953706
"DNAJA2",8,-0.0801981399972243,0.52323341828697
"DNAJA2",9,-0.0762860356071158,0.543698832125305
"DNAJA2",10,-0.0176044697554883,0.888557428027712
"DNAJA4",1,0.0136923653653798,0.913210539170715
"DNAJA4",2,-0.0332528873159223,0.791248558234055
"DNAJA4",3,-0.111494975118092,0.374815795464601
"DNAJA4",4,-0.150820920364773,0.335572609368908
"DNAJA4",5,-0.232770211211456,0.0639070891216836
"DNAJA4",6,-0.24841862877189,0.0479978663607625
"DNAJA4",7,-0.221795471124667,0.156745361568199
"DNAJA4",8,-0.228858106821347,0.0685024112373405
"DNAJA4",9,-0.32666071657406,0.00931731154766672
"DNAJA4",10,-0.381430178035579,0.00239623396967502
"DNAJB1",1,-0.424463326326772,0.000728332987512248
"DNAJB1",2,-0.40490280437623,0.00126861918380681
"DNAJB1",3,-0.361869656085036,0.00397112854491423
"DNAJB1",4,-0.328257297264507,0.0360970627957936
"DNAJB1",5,-0.314924403403734,0.0121841135849343
"DNAJB1",6,-0.283627568282866,0.0239676798225893
"DNAJB1",7,-0.177436376899733,0.2572636553313
"DNAJB1",8,-0.111494975118092,0.374815795464601
"DNAJB1",9,0.127143392678526,0.31151480355771
"DNAJB1",10,0.307100194623517,0.0145058435287405
"DNAJB11",1,0.17017654096972,0.175548806933976
"DNAJB11",2,0.228858106821347,0.0685024112373405
"DNAJB11",3,0.244506524381781,0.0516250333942386
"DNAJB11",4,0.23953910881464,0.126167493463833
"DNAJB11",5,0.307100194623517,0.0145058435287405
"DNAJB11",6,0.412727013156447,0.00101886298291057
"DNAJB11",7,0.5323091306992,0.000677200338562735
"DNAJB11",8,0.588771710711329,2.77830448971543e-06
"DNAJB11",9,0.573123293150895,5.06677269434739e-06
"DNAJB11",10,0.471408579008074,0.000175174230411482
"DNAJB14",1,0.0645497224367903,0.607385322987401
"DNAJB14",2,0.0997586619477668,0.42715530818277
"DNAJB14",3,0.111494975118092,0.374815795464601
"DNAJB14",4,0.115333644984827,0.461503403354307
"DNAJB14",5,0.119319183898309,0.342229787212586
"DNAJB14",6,0.185824958530154,0.139100765440064
"DNAJB14",7,0.168564558054747,0.28182071734709
"DNAJB14",8,0.193649167310371,0.123212675778864
"DNAJB14",9,0.232770211211456,0.0639070891216836
"DNAJB14",10,0.357957551694928,0.00438146988142576
"DNAJB2",1,0.267979150722432,0.0329175812307717
"DNAJB2",2,0.32666071657406,0.00931731154766672
"DNAJB2",3,0.311012299013626,0.0133002582461915
"DNAJB2",4,0.328257297264507,0.0360970627957936
"DNAJB2",5,0.2992759858433,0.0172092315610888
"DNAJB2",6,0.260154941942215,0.0383768179153776
"DNAJB2",7,0.2661545653496,0.0892582372948618
"DNAJB2",8,0.22103389804113,0.078508299639201
"DNAJB2",9,0.00195605219505425,0.987577456160035
"DNAJB2",10,-0.0880223487774413,0.483522059868049
"DNAJB4",1,0.236682315601564,0.0595693791742607
"DNAJB4",2,0.146703914629069,0.242908260904324
"DNAJB4",3,0.0997586619477668,0.42715530818277
"DNAJB4",4,0.07984636960488,0.610193641672568
"DNAJB4",5,0.0841102443873328,0.503170782883981
"DNAJB4",6,0.14279181023896,0.255702002493809
"DNAJB4",7,0.18630819574472,0.23423255471113
"DNAJB4",8,0.166264436579611,0.185686370050533
"DNAJB4",9,0.174088645359828,0.165829938108615
"DNAJB4",10,0.150616019019177,0.230571352963936
"DNAJB6",1,-0.393166491205904,0.00175064885975791
"DNAJB6",2,-0.447935952667423,0.000363128315577379
"DNAJB6",3,-0.436199639497098,0.00051639376047853
"DNAJB6",4,-0.381488210334427,0.0148631250712932
"DNAJB6",5,-0.307100194623517,0.0145058435287405
"DNAJB6",6,-0.209297584870805,0.0957158562497491
"DNAJB6",7,-0.07984636960488,0.610193641672568
"DNAJB6",8,0.154528123409286,0.218686495612686
"DNAJB6",9,0.373605969255362,0.00294073497994788
"DNAJB6",10,0.420551221936664,0.000815306145401608
"DNAJC1",1,0.205385480480696,0.102080961132485
"DNAJC1",2,0.150616019019177,0.230571352963936
"DNAJC1",3,0.0880223487774413,0.483522059868049
"DNAJC1",4,0.0354872753799467,0.820753087882979
"DNAJC1",5,-0.0489013048763563,0.697091610005963
"DNAJC1",6,0.00195605219505425,0.987577456160035
"DNAJC1",7,-0.00887181884498667,0.95482868953706
"DNAJC1",8,0.0215165741455968,0.864011651069106
"DNAJC1",9,0.0410770960961393,0.743690911122529
"DNAJC1",10,0.0606376180466818,0.629330532530601
"DNAJC13",1,0.440111743887206,0.000459626069400604
"DNAJC13",2,0.416639117546555,0.000911834186112609
"DNAJC13",3,0.354045447304819,0.00482988053295209
"DNAJC13",4,0.31938547841952,0.0414312418952237
"DNAJC13",5,0.260154941942215,0.0383768179153776
"DNAJC13",6,0.174088645359828,0.165829938108615
"DNAJC13",7,0,1
"DNAJC13",8,-0.0880223487774413,0.483522059868049
"DNAJC13",9,-0.213209689260913,0.0896725206330046
"DNAJC13",10,-0.311012299013626,0.0133002582461915
"DNAJC15",1,-0.22103389804113,0.078508299639201
"DNAJC15",2,-0.232770211211456,0.0639070891216836
"DNAJC15",3,-0.271891255112541,0.0304469271164065
"DNAJC15",4,-0.283898203039573,0.0698917182515485
"DNAJC15",5,-0.260154941942215,0.0383768179153776
"DNAJC15",6,-0.197561271700479,0.115818912933217
"DNAJC15",7,-0.204051833434693,0.192638022963196
"DNAJC15",8,-0.181912854140045,0.147614803134156
"DNAJC15",9,0.0997586619477668,0.42715530818277
"DNAJC15",10,0.24841862877189,0.0479978663607625
"DNAJC21",1,-0.0684618268268988,0.585788414809363
"DNAJC21",2,-0.0958465575576583,0.445505760754042
"DNAJC21",3,-0.0723739312170073,0.564554878380413
"DNAJC21",4,-0.0887181884498666,0.571093904872995
"DNAJC21",5,0.00978026097527126,0.937947456842939
"DNAJC21",6,0.127143392678526,0.31151480355771
"DNAJC21",7,0.18630819574472,0.23423255471113
"DNAJC21",8,0.209297584870805,0.0957158562497491
"DNAJC21",9,0.228858106821347,0.0685024112373405
"DNAJC21",10,0.267979150722432,0.0329175812307717
"DNAJC3",1,0.0176044697554883,0.888557428027712
"DNAJC3",2,0.0567255136565733,0.651608049453854
"DNAJC3",3,0.0841102443873328,0.503170782883981
"DNAJC3",4,0.10646182613984,0.49667580355082
"DNAJC3",5,0.0997586619477668,0.42715530818277
"DNAJC3",6,0.119319183898309,0.342229787212586
"DNAJC3",7,0.124205463829813,0.42776753510831
"DNAJC3",8,0.154528123409286,0.218686495612686
"DNAJC3",9,0.193649167310371,0.123212675778864
"DNAJC3",10,0.228858106821347,0.0685024112373405
"DNAJC6",1,-0.107582870727984,0.39180485461851
"DNAJC6",2,-0.17017654096972,0.175548806933976
"DNAJC6",3,-0.189737062920262,0.130969964702136
"DNAJC6",4,-0.204051833434693,0.192638022963196
"DNAJC6",5,-0.181912854140045,0.147614803134156
"DNAJC6",6,-0.217121793651022,0.0839402489906897
"DNAJC6",7,-0.230667289969653,0.140819247035076
"DNAJC6",8,-0.115407079508201,0.358289786723766
"DNAJC6",9,-0.0958465575576583,0.445505760754042
"DNAJC6",10,-0.166264436579611,0.185686370050533
"DNAJC7",1,-0.127143392678526,0.31151480355771
"DNAJC7",2,-0.213209689260913,0.0896725206330046
"DNAJC7",3,-0.24841862877189,0.0479978663607625
"DNAJC7",4,-0.2661545653496,0.0892582372948618
"DNAJC7",5,-0.330572820964168,0.00850522992828547
"DNAJC7",6,-0.397078595596013,0.00157387424359082
"DNAJC7",7,-0.443590942249333,0.00462280674243994
"DNAJC7",8,-0.440111743887206,0.000459626069400604
"DNAJC7",9,-0.436199639497098,0.00051639376047853
"DNAJC7",10,-0.397078595596013,0.00157387424359082
"DNAJC8",1,0.00586815658516275,0.962744410690507
"DNAJC8",2,0.0293407829258138,0.815334594355228
"DNAJC8",3,0.0449892004862478,0.720261359204759
"DNAJC8",4,0.0177436376899733,0.909802042868713
"DNAJC8",5,0.0136923653653798,0.913210539170715
"DNAJC8",6,0.0136923653653798,0.913210539170715
"DNAJC8",7,0.0177436376899733,0.909802042868713
"DNAJC8",8,-0.0371649917060308,0.767360217600569
"DNAJC8",9,-0.131055497068635,0.29686095913384
"DNAJC8",10,-0.22103389804113,0.078508299639201
"DNAJC9",1,-0.0176044697554883,0.888557428027712
"DNAJC9",2,0.0293407829258138,0.815334594355228
"DNAJC9",3,0.0801981399972243,0.52323341828697
"DNAJC9",4,0.124205463829813,0.42776753510831
"DNAJC9",5,0.0841102443873328,0.503170782883981
"DNAJC9",6,0.0880223487774413,0.483522059868049
"DNAJC9",7,0.0354872753799467,0.820753087882979
"DNAJC9",8,0.0293407829258138,0.815334594355228
"DNAJC9",9,-0.0254286785357053,0.839596425923199
"DNAJC9",10,-0.0567255136565733,0.651608049453854
"DNASE2",1,0.303188090233409,0.0158067746073023
"DNASE2",2,0.224946002431239,0.0733659268028147
"DNASE2",3,0.158440227799394,0.207248220896723
"DNASE2",4,0.124205463829813,0.42776753510831
"DNASE2",5,0.0645497224367903,0.607385322987401
"DNASE2",6,-0.0449892004862478,0.720261359204759
"DNASE2",7,-0.141949101519787,0.364773966469587
"DNASE2",8,-0.103670766337875,0.409253012360812
"DNASE2",9,-0.0645497224367903,0.607385322987401
"DNASE2",10,-0.14279181023896,0.255702002493809
"DNER",1,0.275803359502649,0.028137280702597
"DNER",2,0.256242837552107,0.0413834805652752
"DNER",3,0.166264436579611,0.185686370050533
"DNER",4,0.10646182613984,0.49667580355082
"DNER",5,0.0997586619477668,0.42715530818277
"DNER",6,0.0684618268268988,0.585788414809363
"DNER",7,0.0177436376899733,0.909802042868713
"DNER",8,-0.0410770960961393,0.743690911122529
"DNER",9,-0.00195605219505425,0.987577456160035
"DNER",10,-0.0136923653653798,0.913210539170715
"DNM1L",1,0.0606376180466818,0.629330532530601
"DNM1L",2,0.123231288288418,0.326637781784253
"DNM1L",3,0.150616019019177,0.230571352963936
"DNM1L",4,0.0354872753799467,0.820753087882979
"DNM1L",5,-0.0489013048763563,0.697091610005963
"DNM1L",6,-0.115407079508201,0.358289786723766
"DNM1L",7,-0.141949101519787,0.364773966469587
"DNM1L",8,-0.0958465575576583,0.445505760754042
"DNM1L",9,-0.0528134092664648,0.674200988594365
"DNM1L",10,-0.162352332189503,0.196250416977789
"DNM2",1,-0.256242837552107,0.0413834805652752
"DNM2",2,-0.154528123409286,0.218686495612686
"DNM2",3,-0.0880223487774413,0.483522059868049
"DNM2",4,-0.02661545653496,0.865063335390232
"DNM2",5,-0.0449892004862478,0.720261359204759
"DNM2",6,-0.00978026097527126,0.937947456842939
"DNM2",7,-0.00887181884498667,0.95482868953706
"DNM2",8,0.0919344531675498,0.464297359476929
"DNM2",9,0.166264436579611,0.185686370050533
"DNM2",10,0.197561271700479,0.115818912933217
"DNM3",1,-0.134967601458743,0.282675456589956
"DNM3",2,-0.17017654096972,0.175548806933976
"DNM3",3,-0.240594419991673,0.0554788079635868
"DNM3",4,-0.310513659574533,0.047418371798125
"DNM3",5,-0.32666071657406,0.00931731154766672
"DNM3",6,-0.342309134134494,0.00643509123155914
"DNM3",7,-0.381488210334427,0.0148631250712932
"DNM3",8,-0.334484925354277,0.00775703160713475
"DNM3",9,-0.275803359502649,0.028137280702597
"DNM3",10,-0.213209689260913,0.0896725206330046
"DNMT1",1,0.0489013048763563,0.697091610005963
"DNMT1",2,0.103670766337875,0.409253012360812
"DNMT1",3,0.119319183898309,0.342229787212586
"DNMT1",4,0.15969273920976,0.307920989479557
"DNMT1",5,0.158440227799394,0.207248220896723
"DNMT1",6,0.162352332189503,0.196250416977789
"DNMT1",7,0.195180014589707,0.212701768301635
"DNMT1",8,0.146703914629069,0.242908260904324
"DNMT1",9,0.111494975118092,0.374815795464601
"DNMT1",10,0.0958465575576583,0.445505760754042
"DNMT3A",1,-0.256242837552107,0.0413834805652752
"DNMT3A",2,-0.14279181023896,0.255702002493809
"DNMT3A",3,-0.166264436579611,0.185686370050533
"DNMT3A",4,-0.230667289969653,0.140819247035076
"DNMT3A",5,-0.217121793651022,0.0839402489906897
"DNMT3A",6,-0.162352332189503,0.196250416977789
"DNMT3A",7,-0.0621027319149067,0.691729696013945
"DNMT3A",8,0.0332528873159223,0.791248558234055
"DNMT3A",9,0.0801981399972243,0.52323341828697
"DNMT3A",10,0.217121793651022,0.0839402489906897
"DNPEP",1,0.209297584870805,0.0957158562497491
"DNPEP",2,0.189737062920262,0.130969964702136
"DNPEP",3,0.138879705848852,0.268956636034226
"DNPEP",4,0.141949101519787,0.364773966469587
"DNPEP",5,0.127143392678526,0.31151480355771
"DNPEP",6,0.0997586619477668,0.42715530818277
"DNPEP",7,0.0621027319149067,0.691729696013945
"DNPEP",8,0.0254286785357053,0.839596425923199
"DNPEP",9,-0.00978026097527126,0.937947456842939
"DNPEP",10,-0.0332528873159223,0.791248558234055
"DNPH1",1,-0.271891255112541,0.0304469271164065
"DNPH1",2,-0.271891255112541,0.0304469271164065
"DNPH1",3,-0.271891255112541,0.0304469271164065
"DNPH1",4,-0.2661545653496,0.0892582372948618
"DNPH1",5,-0.295363881453192,0.0187196723023857
"DNPH1",6,-0.291451777063083,0.0203448346153457
"DNPH1",7,-0.29277002188456,0.0615872194093593
"DNPH1",8,-0.166264436579611,0.185686370050533
"DNPH1",9,0.00586815658516275,0.962744410690507
"DNPH1",10,0.0958465575576583,0.445505760754042
"DNTTIP2",1,-0.37751807364547,0.00265575676490731
"DNTTIP2",2,-0.350133342914711,0.00531941747634323
"DNTTIP2",3,-0.346221238524602,0.00585333469064436
"DNTTIP2",4,-0.354872753799467,0.0234657915531192
"DNTTIP2",5,-0.354045447304819,0.00482988053295209
"DNTTIP2",6,-0.361869656085036,0.00397112854491423
"DNTTIP2",7,-0.328257297264507,0.0360970627957936
"DNTTIP2",8,-0.256242837552107,0.0413834805652752
