symbol,PC1_tau
SFT2D2,0.0373064560745757
PDE10A,0.0372522894612783
ERCC1,0.0372245203262516
PMF1,0.0371548748703209
ARHGAP29,0.0369969916694474
DCTN2,0.0369877895820847
PUM1,0.0369847237451544
MLLT3,0.0368935219073317
KIAA0232,0.0368874091540949
SLC4A4,0.0368843539166561
SEC13,0.0368023433085888
LGR6,0.0367385832127558
AP1B1,0.036641299749934
RPS18,0.0366230507115001
SEPT11,0.0366049041116998
KIAA0586,0.0365501326686063
FAM155A,0.0365259232718991
SPIDR,0.0365198784355694
TIE1,0.0364801533843562
ACACA,0.0364559683127433
SMC4,0.0363799244934299
ETV1,0.0363558238452111
MAGEH1,0.0363189040602878
STX6,0.0361946878554264
MGAT4A,0.0361856965031934
MYO6,0.0361185709642374
RRNAD1,0.0361036119364829
DNTTIP2,0.0360976335274443
NET1,0.0360364362510035
GPD1L,0.0359602462102324
ITIH5,0.0359572635663248
ZC2HC1A,0.0359542816644607
CAMSAP1,0.0359334291028117
HSP90B1,0.0358631841536429
CNOT7,0.035857239158301
CPVL,0.0358334887075029
UQCRH,0.0357691452714278
TMEM204,0.0357661814279234
TFEB,0.0356869735506979
ABCD3,0.0356751468814251
LAMP5,0.035601830253482
RBBP4,0.0355900308231294
RASSF2,0.0355900308231294
TMEM256,0.0354990260700211
RAB18,0.0354931472878213
LPAR1,0.0354902089917537
LAMTOR1,0.0354344607247335
SECISBP2,0.0354227128717046
CEP112,0.0354139096459036
DNAJC6,0.0353580877103236
WDR61,0.0353492896126358
CAMLG,0.0353346406999796
PSMA6,0.0353141627842058
NECAP1,0.0352553404213313
WDR43,0.0352436558272839
PGM2L1,0.0352407364936009
SKP2,0.0352319828433329
CCNI,0.0351521022508689
ZHX2,0.0351497830326994
NCAM1,0.0350966457507927
IST1,0.0350879134315821
IL1A,0.0350762804719813
DZIP3,0.0349708400796793
PPIL4,0.034803479751589
OSER1,0.0347413661384307
ASPA,0.0347384855475598
ZNF300,0.0346590407667507
MACROD2,0.0346389344139736
GPR12,0.0344714521376904
UQCRC2,0.0344486195787105
FADS2,0.0343039152773976
SLC40A1,0.0342925450698339
POU3F2,0.0341903715764673
ZNF609,0.034141987222544995
GTPBP4,0.0341221775387058
ARL2BP,0.0341136982233861
MMP28,0.0340595710700866
RPS14,0.0340539199051116
ASXL3,0.034045448429404
IPO11,0.0339517820049614
ZNF488,0.03394334363475399
RPSA,0.0338206293357159
ZFX,0.0338150108242832
VWA1,0.0337729610536243
UBA1,0.0337073151223624
DAB1,0.0336933431776699
SPOP,0.033679388593026
ANXA6,0.0336332211854426
RBMX,0.0336220584831154
FRS2,0.0335969829854198
DROSHA,0.0335858563141474
HES1,0.0335201126214865
ATXN3,0.0334404272838451
ASTN2,0.0334182666271477
PARPBP,0.0333468820653032
UFL1,0.0332533770374147
COMT,0.0330884075154529
VPS45,0.0330031565123519
FRG1,0.0329840218691245
PDIA6,0.0328906418088191
ST13,0.0328435277519764
PCBD1,0.032827190396753
RPL41,0.0328217500270774
CETN2,0.0328190308563651
SMARCD1,0.0327365053543929
AGPS,0.032733793021205
UBR5,0.0327310813620842
POLD2,0.0326485481799688
USP34,0.0325713943037916
INTS6,0.0325579010374171
NOTCH3,0.0324995907157315
RB1,0.0324807292843862
TMEM167A,0.0324780374740567
LARP7,0.0324565270569448
COBL,0.0323954565727209
CTTN,0.0323155350863707
TWSG1,0.0322887705173542
TAF7,0.032230234646814994
UHRF2,0.0322142090049954
ETNK1,0.0322115403880829
CCDC34,0.0322088724342631
EIF1B,0.0321316050743335
PARP9,0.032126280864674
PDXDC1,0.0319583888744718
KBTBD2,0.0319530933667512
ZNF207,0.0319530933667512
PLEKHG3,0.0318678196608557
SETX,0.031699878096469
CTDSPL2,0.0316093370973173
YIPF3,0.031521430316716
HSPE1,0.0314726646361636
TSC22D4,0.0314361352502087
HNMT,0.0314335308729829
MANBA,0.0314309271429414
NDUFA5,0.031369033945587
SLC16A10,0.0313352576951582
CTBP2,0.0312655240750253
BET1,0.0310897315559916
GRIK2,0.0310845808383359
COX7A2,0.0310224147859673
HSDL2,0.0310018463005064
MTRR,0.0309967105684575
TBL1XR1,0.0309890117537752
NMU,0.0309864467567296
LANCL1,0.0309114076860332
LAPTM5,0.0308567858001283
RNF4,0.0308388733301857
SAP30BP,0.0308184400840595
LRRCC1,0.0307356888188283
BASP1,0.0306987250893421
HNRNPA1,0.0306757956263475
ZCCHC3,0.030660537831011
LUZP1,0.0306579970779235
CTSB,0.0306005667750231
IPO13,0.0305904097531601
ADD1,0.0305726592755787
BCAT1,0.0305549396620075
TPT1,0.0304196169099247
LMO2,0.0304170929840204
DLG2,0.0302087080511066
SLC30A1,0.0301608715947587
ATRAID,0.0301333764920775
GUCD1,0.0301258908686874
RPS7,0.0300654709819631
QSER1,0.0300530106759938
USP33,0.0300480308896008
AIG1,0.0300480308896008
SUPT6H,0.0300380787386647
SEPT4,0.029982557307108
SLK,0.0299552338160443
CCNB1IP1,0.0298897040343107
CD55,0.0297968905374759
CAMK1D,0.0295382581908452
KDELR2,0.0294430942518776
SNRPB,0.0294333416533152
NPY1R,0.0294284689868381
PTPRC,0.029377192369182004
CUL1,0.0293528493153089
LARP4,0.0292771773304269
TBC1D9,0.0292698995798077
CSNK1G3,0.029267474868742
EPN2,0.0292184241939039
APLP1,0.0291917683586945
PEG3,0.029001699018784
TMED2,0.029001699018784
ADNP2,0.0289378988495597
ANK3,0.0289283040552477
PDLIM2,0.0288381075435799
PSMD12,0.0288261677809087
SMAP1,0.0287670038364031
PPM1B,0.0287503155635981
STK17B,0.0286791668444662
HIST1H1C,0.0286791668444662
PDIA4,0.028581857300095
FAM171B,0.0285629257813429
KANK1,0.0285153405747233
NCBP2,0.0285058788272791
SHISA4,0.0284822656035222
EFEMP2,0.0284039262194584
IER5,0.0283968690510478
KLHL18,0.0283185020022541
ST8SIA2,0.0282354105449423
HNRNPUL1,0.0281546329250796
TNFAIP1,0.0281522988622425
SERP1,0.0279744162776542
HNRNPR,0.0279697809145275
TMEM245,0.0279674640968872
PSMB4,0.0279651478548776
PPM1K,0.0279651478548776
RPL28,0.0278959004803061
HID1,0.0278843422032487
TMSB10,0.0278819581796174
ENPP2,0.0277942909445845
NETO2,0.0276996753106371
FCGRT,0.0276348550864628
ARHGAP12,0.0275288313110419
ACADM,0.0273761010924743
PA2G4,0.0273602249710407
YWHAZ,0.0272996562012145
EIF2S2,0.0272770309228364
ARPC4,0.0272747714876764
STK39,0.0272657393584486
TAPBP,0.0271960702794843
KRAS,0.027108335278346
UBE2S,0.027099353803643
ACKR3,0.027094866412686002
ING1,0.0269485218587524
GGCT,0.0269261949933961
EXOSC9,0.0268407270285526
TCEA1,0.0267729986554081
RPL11,0.0267619028786228
THRA,0.0267530361831492
LYSMD1,0.0266874613903981
JOSD2,0.0266675610477232
TAF10,0.0266085396852281
AGPAT4,0.0266041240629466
MAP3K1,0.026599710638221
PRKAR1A,0.0265886866787611
MGA,0.0265842809311453
PENK,0.0264943950668938
FOXQ1,0.0264943950668938
MRPL47,0.0264922010049409
CTSS,0.0264373883971069
OCIAD2,0.0263299533916027
CLSTN2,0.0263299533916027
CACNA2D1,0.0263212290860644
SGSM1,0.0262509574562207
GNA13,0.0261567300140263
COX5B,0.0261545624789065
RPS29,0.0260690380791762
GNB1,0.0260093866295551
BTG2,0.02598350663645
NRF1,0.0258167029289789
LCP1,0.0258167029289789
COMMD6,0.0258017311435763
SLCO2B1,0.0257396758468594
YTHDF3,0.0256391848810839
SNRPF,0.0256349354097891
MAP1LC3A,0.0255451559436087
LARP4B,0.0255409245114207
FCGR3A,0.0254849665683508
RNF2,0.0254743949635618
RYBP,0.02546172638675
DAZAP2,0.0253740706014081
SH3GL3,0.0253635650444632
SERPINB9,0.0252822332010882
LAMTOR2,0.0252801395210547
ATP6V1G1,0.0252780463610825
GNG3,0.0251173897485683
SNX5,0.0250359658933785
SEPHS2,0.024964865209813003
SDC3,0.0249565794926217
COX4I1,0.024944166370991998
CD22,0.0248709563715494
TM9SF3,0.0248565246801448
DENR,0.0248503473554385
GJB1,0.0248462316966896
TMEM30A,0.0247709429934157
PPIG,0.0247586344495534
HSD17B11,0.0246914946370392
ETS2,0.0246771742031358
PHLDB2,0.024587532958834
SKIL,0.0244346237405593
CNTLN,0.024432597232262994
PAPPA,0.0244204487618514
UBE2W,0.0244164032969414
CNOT4,0.0244103388674989
STAT3,0.0243530266429882
NFE2L2,0.0243308278985304
NDE1,0.0242532829956199
DDX18,0.0242512728606867
H3F3A,0.0242412296777237
CA10,0.0242352097538667
ARHGEF12,0.0242352097538667
FGD4,0.0241776892949905
LCORL,0.024161657671647997
TMEM258,0.0241576547462276
SLCO2A1,0.0240900315935724
PRKAR2A,0.024086035569394
TRAK1,0.0240581189694036
PLAC9,0.0239805093379199
GAS6,0.0238231509366058
PEA15,0.023813280964381
PRRG1,0.0238113084416222
ATP6V1B2,0.0238093364089515
EMC4,0.0238093364089515
GRN,0.02374735292231
LEPROT,0.0237316027279577
HNRNPLL,0.0237217747560582
SLIRP,0.0236557764226348
MCF2L,0.0236538143460401
HNRNPF,0.0236381352893195
PPP1CC,0.0235661930750905
RAMP1,0.023554475401502004
SLU7,0.023548623115502997
THYN1,0.0235447240140415
FIBIN,0.0234669059685355
ZNF677,0.0233832181102806
FAM219A,0.0233793438300601
RPL24,0.0233072383116659
VAPA,0.0233053054644335
NUDCD3,0.0232917889847141
EXTL2,0.0232917889847141
LIN7C,0.0232898599782108
DLD,0.0232840758330879
ZMIZ1,0.0232080860573623
BCAR1,0.0232042414311358
PLTP,0.0231281962960576
TMCC1,0.0231205309726899
ZPR1,0.0230482621098892
APOE,0.0230368000642024
RPL12,0.0229701899187978
TMBIM1,0.0229511464816668
EDNRB,0.0228692768515984
NBPF1,0.0228616967132226
CMTM6,0.0227911551418728
SLC9A9,0.0227892644657617
HSF2,0.0227835952593721
PFDN5,0.0227054386767274
KDM2A,0.0226960247542378
DCUN1D1,0.0226866225313917
LDHA,0.0226159620743871
ERC2,0.0225934828553068
TXNDC12,0.0225227726568772
TPR,0.0224314978820819
FEZF1,0.0224240659269762
DCX,0.0223755062246207
HSPA1B,0.0223495205595166
DNAJB6,0.0222582816822202
CCDC80,0.0222564373534536
SAPCD2,0.0220777483064823
SORL1,0.0220722651949346
HYLS1,0.0220048407515458
APEX1,0.0219245712961742
PFKM,0.0218315742889352
STAM2,0.0218207209080561
SNRPG,0.0215689920513796
PKM,0.0215689920513796
ACOX1,0.0215654168827737
CCDC175,0.0215636299650192
DDX52,0.021561843491384996
ZMYM1,0.0215529177785832
ADCYAP1R1,0.0215529177785832
SNRPE,0.0214832600727136
PRPF4B,0.0214814792246919
DOK4,0.0214761393366636
DEK,0.0214743602587219
TSPAN3,0.0214099506035587
ENTPD1,0.021393973688649
ANO6,0.021393973688649
APLN,0.0213117749011034
VTA1,0.021310007975353002
NOL4L,0.0212330659342779
IMPDH1,0.0212014220032304
SRSF1,0.0211420148677179
TALDO1,0.0211297499925239
SOD1,0.0211262496611833
RIT1,0.0210475125762822
NHLRC2,0.0210457682831888
ZC3HAV1,0.0209548192847206
SBK1,0.0208812060710464
KCTD10,0.0208760123870783
CWC25,0.0208742820200989
EMC9,0.0208656366347539
SNAPIN,0.0208639088463491
APOL2,0.0206976207294763
EXOC4,0.0206959060017711
COPS3,0.0206204189407042
COPZ1,0.0205244188823677
GOLIM4,0.0205227185038484
TLE4,0.0205227185038484
PET100,0.0204471381092697
PARP14,0.0204386647186157
SLC1A4,0.0203444754310873
FER,0.0201039112579453
DHX15,0.020006471084018998
AGPAT5,0.0200014990909627
ACYP2,0.0199339093873405
CD4,0.0199289484408817
FNTA,0.0199091416295204
RPS27L,0.0196665588863435
SLC38A1,0.0196600386842957
SENP7,0.0195774870017471
ASF1A,0.0195726196034201
EPB41L2,0.019486822484433997
HIST2H2BE,0.0194026263964959
KAT7,0.0194010182885493
WDR54,0.0194010182885493
NCKAP5,0.0193978032718252
SMAD1,0.0193072073425316
RERE,0.0193056086005637
AK1,0.019229388660812998
ROPN1,0.0192182407265764
PSIP1,0.0192166497467545
TAF9,0.0190577307096653
HNRNPA0,0.0189718911095152
FTL,0.0189253167573049
APC,0.0188891772178791
CAT,0.0188782192556156
RBMS2,0.0188017498648011
CHST12,0.0187877309117908
GRID2,0.0187861751853019
PTPRA,0.018708124778244
AKAP9,0.0187065744882245
MAST3,0.0187050245835457
MGAT4C,0.01869728083468
STIP1,0.0186176560266979
PCMTD2,0.0186130307135479
ANAPC13,0.0186114897083945
SCOC,0.0185333654651854
PSMC2,0.0185287599487427
ENAH,0.0185272255394031
CHMP3,0.0185241578639885
HERC4,0.0184475252852642
SF3B6,0.0184459967170646
NCAN,0.0184459967170646
SLC35E2B,0.0184444685287751
FKBP1C,0.018441413291297
PREX2,0.018441413291297
IGDCC4,0.018439886241793997
NUP188,0.0183692916063779
XRN1,0.0183616780230913
P2RY14,0.0181869474191072
GARS,0.0181809222582928
DYNC1LI1,0.018013738396068003
TMEM106B,0.0180107537653797
POLQ,0.0180018087666827
PHYHIPL,0.0179278766856793
UNC79,0.0178449660281412
ST6GAL1,0.0178301900332019
NMNAT2,0.0177679173793868
A2M,0.0177679173793868
SAP18,0.0177664429245999
GSTM3,0.017751718537084
STX1A,0.0177458390242832
BRD3,0.0175901927245233
SPRY2,0.0175814442859561
SLCO1C1,0.0174941113269507
ZFAND2A,0.017398138447772
PLAUR,0.0173295203833754
UBE3A,0.0173194672069868
PRELP,0.0172536095388335
GMPS,0.0172350118862328
SSR1,0.0172307286541194
CD24,0.0171533797984491
LIMCH1,0.0171434321021078
SCG2,0.0171391740984567
SEC63,0.0171391740984567
NOVA1,0.0170717017602621
PPFIA1,0.0170646242334208
FAM217B,0.0170575555018167
TNPO3,0.0169801133358385
ZWILCH,0.016971671817376997
SRSF7,0.0168941805411321
MTA2,0.0168871800930873
NUFIP2,0.0168815859960086
ATP6V0B,0.0168815859960086
CYP20A1,0.0168012752347942
DPY30,0.0168012752347942
SYT1,0.0168012752347942
ATP2C1,0.016794318472774
MAP4K4,0.0167250682219827
NEDD8,0.0167153632866479
ZGRF1,0.0167139782459787
TMED5,0.0167112091972112
PPA1,0.0167098251888278
ZNRF1,0.0166404808798669
GUCY1A2,0.016630822625568
TM2D3,0.0164603139480067
RNF144A,0.0164507681787903
PTMS,0.0163811530961176
INF2,0.016377075984901002
DNAJB1,0.016363507568333997
FOXRED2,0.0163621525807468
SH3BGRL,0.016284347154202
PSMD6,0.0162829974921753
UBE2V2,0.016194372704653
JAKMIP2,0.0161876677928827
ELMOD1,0.0161031025716307
UBE2T,0.0161031025716307
ARL4C,0.0160977713009759
IER3,0.0160238264469639
GAB1,0.0159312702363022
ACAA2,0.0158519098208934
SCP2,0.0157672480975643
TTF2,0.0157581042554728
EPG5,0.0156825655554332
IL17RA,0.0156786649048181
CYB5R3,0.0156773653345971
ATOX1,0.0155862292200401
SLC13A5,0.0155131379683092
ACAT2,0.0155079913685264
DYNLT1,0.0154989971310923
C1QA,0.015437364759622
TRIP11,0.0154194366650929
FNIP2,0.0153245547068524
RPL21,0.0152512430232688
SEC16A,0.0152436572267173
KIAA1324L,0.0152386063129847
LAMC1,0.0151627015038719
RWDD1,0.0151576736660469
TOPORS,0.0151539060682425
ATXN10,0.0151526508264869
RAB3A,0.0150854442451419
BCR,0.0150641927282997
RSL1D1,0.0149993690965738
RPL31,0.0149931445168575
MARCH7,0.0149819597748929
NCL,0.0149182438758369
TUBB2B,0.0149091574364181
TNPO1,0.014895975981364
TJP1,0.0148099850881699
BCOR,0.0148075310723969
CCNY,0.0147349819832073
CEP192,0.0147203275967045
GNAQ,0.0147191083704966
ZC3H7A,0.0146404091210414
SPAST,0.0146391954083661
ERI3,0.0146355560806757
APPL2,0.0146343435744741
IFT122,0.0145483524538689
CENPW,0.0145423295380845
MT1E,0.014459958217276001
BCL9,0.0143763489122466
IFI6,0.0142962614179363
IFRD1,0.0142832362878377
ZFP91,0.0141984345255239
LARP1B,0.0141972589151285
TSC22D3,0.014112443035123998
GPBP1L1,0.0140404057423877
AASDHPPT,0.014036911510533998
PLXNA3,0.014031093583683001
TMEM41A,0.0140276062980361
MRPL32,0.0138613170088477
TFDP2,0.0137649855044378
CTSD,0.0136880505462371
SELPLG,0.0136019812561936
EXOC1,0.013512543383274
SGIP1,0.013512543383274
TTC39C,0.0135091844214497
KCNMA1,0.0135080653240347
DARS,0.013506946504691001
CTSL,0.0134198077941363
ARPP19,0.0132521375480296
PRKCA,0.0132400716999765
NDUFA3,0.0131649766958013
ST8SIA1,0.013072407617422
LRP1,0.0130691615615965
PPP2R2A,0.0129885243500334
AUP1,0.0129863730416377
ATG12,0.0129842228018611
GDE1,0.0129110281574087
RBBP8,0.0128142825813735
RNF10,0.0128110998311696
CBX1,0.012650549879863998
MEGF9,0.0126474031073233
COX7B,0.0125654657626295
RABEP1,0.0125644233746595
VRK3,0.0125550535419463
DHX30,0.0124762198632832
FAM200B,0.0124710496588163
G3BP1,0.0123859847671126
CAMKK2,0.0122968217169606
CDKN2AIPNL,0.0122947846388854
ASPH,0.0121316705866911
CCDC50,0.0120475147109013
SLCO3A1,0.0120305526957742
HIRIP3,0.0119553859201312
P2RX7,0.011953403762126998
PTAFR,0.011952413052767001
MMP16,0.0119494424020307
VAT1,0.0118662930985624
TMEM14B,0.011861378501913999
DNMT3A,0.0118603963151445
SATB1,0.0118574512181372
HES6,0.0117840738606952
BMP8A,0.0117791896751907
PARK7,0.0116040430286812
YPEL2,0.0115992390363293
PPP1R15A,0.0115963595032377
TLN1,0.0115236531429426
DAG1,0.0115198319861956
ATP13A4,0.0114355865322994
CKS2,0.0114289547347385
SMAD4,0.0114280082766412
CKAP5,0.0114261160656378
ZFR,0.0113456610909372
TLR4,0.0113447209856125
VPS41,0.0113419020711733
SP1,0.0113419020711733
NRCAM,0.0113381467852261
OXR1,0.0112669922624099
RAB10,0.0112576536845414
CDC42,0.0112576536845414
MAP3K2,0.011087215083712
CDC5L,0.0110844590124716
DUSP5,0.0110835407786952
PABPC4,0.0110001403176455
ENHO,0.010913072787309
YTHDC1,0.0109085533549757
RPL39,0.0109085533549757
FAM168B,0.0108296029109821
ZNF366,0.0108287049711845
TP53INP2,0.0108251154442868
RASSF1,0.0108188423523149
TXNIP,0.010740739612346001
RDH11,0.0107389594284252
ARIH2,0.0107380696683318
PSMB7,0.0106634057683917
SOX10,0.010498738389325
SNX4,0.010479580091629
XRCC2,0.0104726393970409
PRKCH,0.0104020271707554
SUN2,0.010309781971254999
SLFN5,0.0103046561264049
MLH1,0.0103012431409253
DENND5A,0.010221026405296998
DSEL,0.0102176391553596
WDR59,0.0102176391553596
MIER1,0.0101365083246793
MDM2,0.0100427951521998
SVIP,0.0100403011837448
RPL13A,0.00989672527675579
SCRG1,0.009873732521851
LY86,0.00970372656033139
ELOVL1,0.00970050914427467
TECR,0.00962467201550813
TCN2,0.009615890014411809
KIF5C,0.00953360883742372
CD9,0.009528865354832659
ZNF462,0.00952728576669834
DNAJA2,0.009526496267151371
CBX3,0.00952412894561542
CYBB,0.009523340230534309
PKP4,0.00944028289245916
CAPZA1,0.00943950066741805
KLHL5,0.00943793680049754
EIF4A3,0.00943637371058942
PDCL,0.00943481139705047
B4GALT5,0.00935949380567389
CCNE2,0.0093579410070227
RAB1A,0.00926629882030946
CD84,0.00926476364819483
GLRA3,0.00926092905358159
SRRT,0.009096866445224991
TGFBR3,0.00891841734358942
DNAJB14,0.00891620204634715
TPM4,0.00883219655802272
RAB11FIP2,0.00883000249599457
RPA3,0.008828540696051441
MTMR2,0.00866332313052983
UBR4,0.00866332313052983
PIK3C2A,0.00866260486802969
LDOC1,0.008660451151955791
DMWD,0.00865758202775846
AKR1A1,0.00848653893142353
PIP4K2A,0.008484430387203291
MASP1,0.00848372788830851
IMMT,0.008316790205308641
UQCR11,0.008314033105877559
NRG1,0.00830990259319112
WDR33,0.00822776949342771
RHOC,0.0081401495872838
CLVS2,0.0081401495872838
ZNF638,0.0080572245657707
RAP1B,0.008053885890549341
RGCC,0.008053885890549341
BRSK1,0.00797157937635267
FOXN2,0.00796827536851134
NUP85,0.00788003115548608
MAT2B,0.00787872586623487
PSMB3,0.00779569810573498
GPR17,0.007792469137321709
STIL,0.0075349046939811705
EIF4B,0.0074585020748735706
HNRNPA1P48,0.00745107575168303
SSU72,0.00744798799068198
TRPS1,0.007445520543872279
ENY2,0.00736107850211499
DYRK1A,0.0073592494354941095
HAT1,0.0071003933113516
ARFIP1,0.00701758268631642
ARPC1A,0.00701409366587222
THSD7A,0.00701351266825964
CNBP,0.00692606562220677
TUBB6,0.0067523548498782
RFC4,0.0066699292689005206
UBE2D3,0.00666661419450643
DDX5,0.00649830064451652
DAD1,0.00641405098092555
NUTF2,0.006405549915584821
INPP5A,0.00632029657401259
USP53,0.00623500819451525
TMEM52B,0.00623345905998609
RFC1,0.00623242694489334
CRLF3,0.00614968474451045
GIPC1,0.00606482910020712
KTN1,0.0060608093290280005
FOXK1,0.006060307419430921
SPP1,0.0059804209715985
ABI1,0.005977445144093829
MGST3,0.005976949604599171
TMEM132B,0.00597348427551073
RUFY2,0.0058886188503755104
KIAA1549,0.00571684527753899
EVI2A,0.0057149507140147
IGF1R,0.00571400413832059
MAP1B,0.00563419752725229
UGGT2,0.0056318605585809894
ATAD2B,0.0055463666996586
H1F0,0.00554268873725171
SRCIN1,0.00554222950623578
BEX1,0.00554222950623578
ELL2,0.005540852497765421
COX14,0.00553901808205622
TUB,0.00545405086024893
DPP6,0.005193259232971439
COL6A3,0.00502222941534625
AGPAT1,0.00502098181144789
N4BP2L2,0.00493870848983256
TMA7,0.00493870848983256
PSME4,0.00493788946686012
PRKAB1,0.00493380045533832
NUDT19,0.0048518632801657
STARD7,0.0048494508179563
GORASP2,0.0047658157628018795
COLEC12,0.0047626561928762
KIAA0391,0.004590609738859911
TMEM144,0.00459022929633335
ANAPC16,0.00458908853602174
ZSWIM5,0.0045053016172967204
POMP,0.00450455453137544
ACTR3B,0.00450082466857524
WWC2,0.00441628119703066
P2RX4,0.00441591538371903
MPPED2,0.00433094339207499
AMOTL2,0.00433058443940834
LCLAT1,0.00424414862649313
ALDOC,0.0042430936991078895
CYSTM1,0.0041583951026543204
CTNNAL1,0.0040702434070518205
TOP1,0.0040695690791136205
ZNF217,0.004068895086217461
GPC6,0.004068221428085979
ZNF33A,0.00398612033562708
ITGB3BP,0.00398545912299325
CA2,0.00398479823929366
EPHA2,0.00398479823929366
ARHGEF7,0.00398215798838971
RNMT,0.00389833378962641
DTNB,0.0038973644968868103
HSPD1,0.0038973644968868103
STAG2,0.0038970415599432298
SARAF,0.00381217829155876
SPOCK3,0.0038102827855371
PRR18,0.0037247656956197702
NUCB2,0.0037232227745082
TOB2,0.0037226061427095896
DNAJC9,0.0035529937673642
CLTA,0.0035515207795444297
FMNL2,0.0035500496222055
HNRNPD,0.00354946167095565
TMCC2,0.0035488740117345795
L1CAM,0.00346590407667507
ANKRD46,0.00329015363575806
ANKRD17,0.00328988117054822
TNR,0.00328960877301759
BCL2L11,0.00328933644313815
MAPK8IP1,0.00311750409725762
TXNDC9,0.0031164714691745603
SQSTM1,0.00303203739193165
SORBS3,0.00294430942518776
SMPD1,0.00294430942518776
CHN2,0.0029435778894378803
FGFR3,0.00285830417702598
TNS1,0.00285759371572572
ENPP6,0.00285664725756753
FAM177A1,0.0027720335577695
PFDN2,0.00277157404122133
MARCKSL1,0.00269491974433218
KCNE4,0.00268551883285375
FHL1,0.0026848510978553604
UNC5D,0.0026848510978553604
ATCAY,0.0026846286301831102
HSPA2,0.00268418386069196
NUP214,0.00268307290337411
ZYG11B,0.00259921247151734
CDC42EP4,0.00259792008104802
WBP11,0.00259727460832754
RAP1A,0.00251246787534785
TNFRSF1A,0.0025120512830924
TRIM69,0.00242573047654835
ABI2,0.0024239222538024303
CREBRF,0.00233900027377585
SOS1,0.00233841869813209
ROCK1,0.0023370633735813103
COL11A1,0.00233686994810003
FPR1,0.0020804054341510897
RBPJ,0.00207816389600535
SCD,0.00199215139610902
PRNP,0.0019064053779086
KANSL1,0.0019043526776063
PLSCR4,0.00181892083992563
DUSP1,0.00173295203833754
TRAPPC2,0.00173223377576333
CTTNBP2,0.0015590103981869999
CHMP1B,0.00155862292200401
RB1CC1,0.00138601677888475
PTCHD4,0.00138498376553185
PSMB2,0.0012126641497810001
DPY19L3,0.00121246316127381
PNPLA8,0.0012123627044890802
CASP8AP2,0.00121226227266979
PDCD4,0.00121176048769333
CD74,0.00112627870274214
ZNF22,0.000866332313052983
SEMA4D,0.000865686519215154
CDK19,0.000779666757925282
MXI1,0.000779150122892704
SAMD1,0.000779085615700236
LSAMP,0.000778956649366676
LHPP,0.000693353369994453
GRIP1,0.0006930658504423861
NUDT3,0.00060660869198901
TSG101,0.000606407478386331
BNIP2,0.000606206464880058
PHLPP1,0.000606055835864221
CCNG2,0.000519842494303467
AIF1,0.000519713207048999
DNM1L,0.000346446755152667
U2SURP,0.00034641804607823197
ZNF281,0.000346389344139736
MARCH1,0.000346274607686062
SLC1A2,0.000173323959364331
ADAM10,0.000173194672069868
PMP22,0.000173180324667112
RSRC1,0.000173094315064257
UBTF,8.66799619577275e-05
DENND5B,8.66296397694758e-05
CLDN5,0.0
MNDA,0.0
SLC44A5,-0.000259759728454061
MRPL13,-0.000259802770662882
PHC3,-0.000259824299792454
TANK,-0.000346274607686062
TTC21B,-0.000346446755152667
DCAF16,-0.000432753694092598
ZEB2,-0.000433255978436534
F2R,-0.000519540974001336
FLNB,-0.000519627069117347
WASF2,-0.000519713207048999
ZNF131,-0.0005198856115012611
ADA,-0.0006926065622206769
SLC22A6,-0.000692778688279472
COL6A2,-0.000779925461128727
CD86,-0.0008661886784149981
FABP3,-0.00103908194800267
CLSPN,-0.00112543906640057
MTIF3,-0.00112599861519205
MLF1,-0.0011263721117162
CSPG5,-0.00112646554393499
SALL2,-0.00121196112690122
NTRK3,-0.00129847602616706
UFM1,-0.00129933687056504
CERS2,-0.00138532784663497
LONRF2,-0.00138532784663497
TENM4,-0.00147160616298934
STT3B,-0.00147270387608109
ITGB2,-0.0014739264430159301
FNIP1,-0.00155849382746434
PIK3R1,-0.00155888120735204
SMURF2,-0.00164446403755187
AKAP7,-0.0016446001517794401
DIAPH3,-0.00173108641099048
KCTD8,-0.00173122970691482
OFD1,-0.0017328083143448901
CCND1,-0.00181831809917843
KIF13B,-0.00181861939464017
CCNT2,-0.00181892083992563
UQCRB,-0.0019075134311134102
DTNA,-0.0019918212417487603
UBE2K,-0.00207781968666203
ISG15,-0.00207885282819599
SNAP91,-0.00207885282819599
ME2,-0.0021644851280865
NUP43,-0.00216466440378384
SEMA3C,-0.0021653819522924104
NBEA,-0.0021661002148388397
GIMAP4,-0.0022526508086483602
SIVA1,-0.00233783755608655
ANXA2,-0.00233938823202595
GOLM1,-0.0024239222538024303
KCTD6,-0.00242412296777237
GPR85,-0.0025101791790317803
RAB21,-0.00251121871988018
ODF2,-0.00251246787534785
CASC4,-0.00251267624921305
MVB12B,-0.00259770487000668
ZBTB38,-0.00259899693915895
KAT6A,-0.00268418386069196
ARF4,-0.00268440621780295
TAOK3,-0.0026861870663065102
NKAIN3,-0.00276973825758477
USP15,-0.00277088519467379
CKB,-0.00277180377092799
GSK3B,-0.0028599639829843698
C1QB,-0.0028604387446050103
MTF2,-0.0029435778894378803
TMOD2,-0.0029438216740993103
CCT8,-0.00294455339166497
RPP30,-0.00302952659538318
AHI1,-0.00303053016529738
ASTN1,-0.00303103232440029
CAV1,-0.0031180207963739997
CSNK2A1,-0.0032047652893927698
NDUFB2,-0.00320503094739376
