,ACVR2A,ALDH9A1,AMOTL1,ARHGAP11B,CADM1,CALB2,CBX5,CHD9,CNR1,CORO1C,DBN1,DCAF7,DDX6,DLX1,EFNB1,EIF4G2,ELAVL4,EOMES,EPHA5,ERBB4,FAM110B,FUT1,GAN,HPCAL1,HUNK,IGFBP5,ILDR2,KLF12,KLHL7,KLHL9,MAOA,MAP4,MCM2,MEGF10,MEIS2,MKLN1,NEUROD4,NHLH1,NNAT,NRP1,NUP93,OSBPL8,PDE1A,PGAP1,PPFIBP2,PRDX5,PRKD1,PSRC1,PTOV1,RNASEH2A,RPRD1B,SCGN,SFRP1,SH3RF1,SHC3,SLC7A14,SOX1,SOX6,SPAG9,ST8SIA5,STAG1,TAGLN3,TFAP2C,THRB,TKTL1,TTN,UBB,WDR36,XRCC5,ZNF536,ZNF608
OSBPL8,0.00596133624322726,0.0132924689931595,0.00662464495796441,0.000754097219502965,0.0114124571237125,0.0110891062396658,0.00175157272556732,0.00345617397954051,0.00384396440907083,0.0199606757784991,0.00272003112653895,0.00337518869480853,0.000210551498049871,0.0196499680978778,0.0150826068088012,0.00677974695320507,0.0176617810744982,0.00300233150404818,0.0016670881125,0.0282978775643782,0.000818587314717246,0.00550952497065673,0.000398836763945447,0.0316285060643211,0.0152998273539022,0.00500709993007081,0.00959459427767994,0.0224707094555655,0.0395960656628665,0.0355610465539351,0.00974479754572626,0.0433957068606895,0.0031458343355961,0.00906745453209979,0.00968789414629277,0.00616879655316827,0.00285606535221009,0.0019727571725409,0.00368756379823434,0.00472260435190374,0.0308318327983217,1,0.00151385935240867,0.0103901573117858,0.007551077019505,0.0248677879608409,0.0047161323108979,0.00335210139261933,0.022026393339998,0.00169836702099641,0.00781259192066878,0.017947339132547,0.00693653522155642,0.0259237582641507,0.00294605743699296,0.00203865202169692,0.00410648836019193,0.0106736502744582,0.0113174127681906,0.0139796688890523,0.0103897571068848,0.0125236487584217,0.00263201870086966,0.0137479959654868,0.00466748962017326,0.00654652353195402,0.00314158541245417,0.012020964479476,0.030786693423519,0.0267445207314572,0.00504439763018007
PDE1A,0.00629899709574646,0.00562870667693183,0.00341794788447398,0.000357884986214012,0.0184682378307484,0.00725937270399106,0.000337287050297946,0.000839584864585887,0.000152730773963721,0.00173730615054419,0.000154662333252638,0.000397257975574262,4.09138517481265e-05,0.00379870050878937,0.00253111784599669,0.00130327114203561,0.0134433639428169,0.00113745574266923,0.00783284765955536,0.0063382098946638,0.00157974758199706,0.00426460123523619,0.000531911690816169,0.00679688766394481,0.00366563200991141,0.0118136942744146,0.00193147429029248,0.00188467703104615,0.00996390893610487,0.0194357670781757,0.0069221942654508,0.00214573495661465,0.0009468933511052,0.00161171371562515,0.00395921239757859,0.000999276403682899,0.000993595873639781,0.000933992690590921,0.00848961095750222,0.00135532285295186,0.00306837984039995,0.00151385935240867,1,0.00367249346567548,0.00228165362089921,0.000832112309160382,0.00376239082419685,0.000884424898249751,0.000440120159030733,0.000301270104321375,0.00265280026294694,0.00284746093936858,0.00173300015872275,0.00180859497146592,0.00156966513466371,0.0306372579866069,0.000923327431738204,0.00259375553399044,0.00279638025114788,0.00334076543561923,0.00204880325033819,0.00405503405179509,0.000738682262657617,0.00376344918121388,0.0017126603599887,0.00131887324837868,0.00202122338823222,0.00183711475361827,0.00320309520831862,0.00672725627759503,0.000339241385726898
PGAP1,0.0228132126825648,0.103116978155899,0.0720250431219131,0.0225091469915644,0.0042561552076041,0.0091567493918087,0.0246886294958313,0.0522673703797965,0.00964793988139247,0.0277139189006185,0.013255895389002,0.00746314027707824,0.00961618046411294,0.00461856806298373,0.0875539373298194,0.030283370001943,0.0169428663373652,0.10376779264349,0.0257402387736243,0.00797717972872049,0.000954441083700395,0.00360056322926722,0.00122536146179927,0.0682298054429496,0.131742699999167,0.0356322606137053,0.0454673165571794,0.0463580382171064,0.0303652226440482,0.0437304315595451,0.0195632823806679,0.0344840368979733,0.0762394769964935,0.104100664959919,0.0874967580375657,0.0251645533849622,0.100097183487511,0.0889871783103253,0.0861391940483777,0.0855900868070635,0.0441067346594984,0.0103901573117858,0.00367249346567548,1,0.0595107860421302,0.012914516874713,0.0680723725189792,0.0838798118823939,0.00875085419332903,0.0195426282683089,0.0802223955343766,0.00854732446380639,0.120734270366401,0.0647538586463127,0.0575892939408746,0.0026984497807153,0.0706813208794183,0.0476103742717908,0.126590729350221,0.00350033423249057,0.0292009194414312,0.0140069563304755,0.0882287386075503,0.00743199055598241,0.110408984196263,0.0109332803026724,0.0532718209002609,0.017284692127608,0.0675589697078949,0.0118300927340461,0.0237870390940077
PPFIBP2,0.0261582424830145,0.0523831336797966,0.0478899471380636,0.00255850965627055,0.00236825389429787,0.00646614066491663,0.0029815731190383,0.0129339503784682,0.00714888743067128,0.0156263174897398,0.00560742638119583,0.00442958413169904,0.00193382963417144,0.00637137019672662,0.0558042789088766,0.0214326486359682,0.0113685273206958,0.0213818376253211,0.0131705795847079,0.00910682939152509,0.00142756086618296,0.0027130256439969,0.000374071793487411,0.0926555030639809,0.0895361479207044,0.0344331775745234,0.0127223560007807,0.0374953670546363,0.0347378156504437,0.0208808537160445,0.0076371909604191,0.0291193647443423,0.0154460680820601,0.0434183222030327,0.159748145522153,0.00669929639374146,0.0191282695893942,0.0177290345372813,0.0353713274122839,0.035712265371198,0.0312385435552848,0.007551077019505,0.00228165362089921,0.0595107860421302,1,0.00905221799860893,0.032125350112999,0.02127191342916,0.00689042184087078,0.00236250342648588,0.0303610872350308,0.00918853760095086,0.0388375992744199,0.0564325211673637,0.0161512789965856,0.0018351227164822,0.0174951497765494,0.016944988589674,0.095277799234771,0.00504360010285802,0.0212141655929483,0.0231291940322685,0.018504359981545,0.0210972540871123,0.0295397359195062,0.00207804724642805,0.0365513306350962,0.0150696167971933,0.0293882798272283,0.00448098797263636,0.0337126972165033
PRDX5,0.00415211812378761,0.0174547069826722,0.00617017877319731,0.00187191624736141,0.00953460825735174,0.00790387485479435,0.0062667266373224,0.00233672003290046,0.0167262227735745,0.0508859821160445,0.00315394930318503,0.00103722651542941,0.000589516943564159,0.00798300710272523,0.0155661021351275,0.0085987207321244,0.00943906783070328,0.00988772137982751,0.00146283448588133,0.00802425102042149,0.000286765277374231,0.00479249345256545,0.000169548666522554,0.0368711359455308,0.0188475546123748,0.00271531571786647,0.0244434250447971,0.00934178349479675,0.0313912346998151,0.0231267058997676,0.0141302627330699,0.07669858619831,0.0103168365674635,0.0187686811331992,0.0110096905547467,0.0036234440282722,0.00900980314199441,0.00687214407080545,0.00331795488905181,0.00866941665323749,0.0544266584925373,0.0248677879608409,0.000832112309160382,0.012914516874713,0.00905221799860893,1,0.00689920056165913,0.0122545003831272,0.0190277605156985,0.0108040604247362,0.00544033372975253,0.0125778394250229,0.0150181630232327,0.0485048810368167,0.00249578577432893,0.00151088457781608,0.00971176358542909,0.0183374328672619,0.0171249142464939,0.00418464885063191,0.00982601388135822,0.0159020667775511,0.00978629143526834,0.00595868480581463,0.00853551707599061,0.0015728900415386,0.00471255123834878,0.00776102562316008,0.0238191996288134,0.0144734891460921,0.00792593636833146
PRKD1,0.00587146504426785,0.0959024588290561,0.0603545705453805,0.0539137330125925,0.00366798367329541,0.00501180642654967,0.0451016928718783,0.0708232794942551,0.00872769987334292,0.0357262828302908,0.00736498180555048,0.00597643005502803,0.0185980372614362,0.0025656104091754,0.11506553305017,0.0147988715863842,0.0046076802581549,0.215125020365284,0.0268690075148033,0.00597301766160271,0.00174415157751879,0.00110512916522613,0.00201353318454494,0.0291652808108039,0.0745052096365624,0.00884307063610902,0.0271554233767791,0.0151123308653053,0.0138621918585459,0.0337348011347718,0.0131225647561244,0.0143960159288774,0.159267111213718,0.158073389748505,0.0528236577344083,0.0427311448576156,0.213559363123242,0.188849327890711,0.0188970100544159,0.0707988899945624,0.012552215149538,0.0047161323108979,0.00376239082419685,0.0680723725189792,0.032125350112999,0.00689920056165913,1,0.157283787413529,0.00374190827117548,0.0428680166548486,0.037085215747384,0.00317524509983407,0.214143623011339,0.0443340818500707,0.017179807569514,0.00111602372183413,0.130455348012907,0.0728521490537253,0.120053462289221,0.00253153989802168,0.0269882400708133,0.00578307841249098,0.18631103618697,0.00186662798455379,0.191978028194465,0.0129884493672206,0.0470737547609654,0.00803837688900192,0.0389267274374614,0.0130110325616532,0.0186268862619712
PSRC1,0.00217991672601979,0.111850714409886,0.056527747032197,0.199168693648293,0.00607430813329321,0.00279694437383331,0.183918947442727,0.0786348427940107,0.0340906988056849,0.069800047923851,0.0126525337383226,0.0041651548385176,0.0739357752437135,0.0017214645432348,0.147402957014016,0.00714441667905428,0.00144732480109544,0.454146414677192,0.0525021451140315,0.00408439279823889,0.000481466376367044,0.000631403440914134,0.00799930049680694,0.0163185028163884,0.060413865209477,0.00422535886010444,0.0470586373781977,0.0113024663624274,0.00916473809263744,0.0386948981171547,0.00869442657939391,0.0143735997104615,0.360280738526738,0.243530919726313,0.0369424911973357,0.0691819804081265,0.43408416279327,0.393882055429784,0.0108863283901771,0.168709146402366,0.0144609539985576,0.00335210139261933,0.000884424898249751,0.0838798118823939,0.02127191342916,0.0122545003831272,0.157283787413529,1,0.00671720980018626,0.240870103417506,0.0285692654924545,0.00232686459619953,0.409289224718536,0.0588494558497984,0.00874279059017958,0.00130997253795682,0.311922056274993,0.119873961988682,0.128205374780107,0.00130204314786156,0.0285833319839491,0.00355707741971764,0.415540785294133,0.000849814289897879,0.293682522547526,0.0185141349798926,0.0261055581575793,0.00645893369915938,0.0500986802799865,0.0129176944135083,0.0307198022549975
PTOV1,0.0022381115808263,0.014216972347065,0.00683247102407785,0.00281788721174098,0.00156963161507056,0.00184700560050979,0.00117066848472035,0.00298560053091684,0.00305674019962812,0.0376538502175918,0.0244585407841137,0.00139388851246807,0.000231488089112881,0.0026708689861933,0.0135696243741229,0.00473232594382865,0.00434813341658572,0.0063972391966261,0.001609663180924,0.00219181851589577,0.000103578875737808,0.000711720097819589,0.000127526639613841,0.0328705089400139,0.0170530250787374,0.00151564604606863,0.00316988052269466,0.00394135855246669,0.0435576496062789,0.0187158414169908,0.00217101500962278,0.0410085069302593,0.00842322128928412,0.00717580149733057,0.00890671264345221,0.00243671251833947,0.00608907373704764,0.00463567905477761,0.00194692398977296,0.00708935471817359,0.0346583134924074,0.022026393339998,0.000440120159030733,0.00875085419332903,0.00689042184087078,0.0190277605156985,0.00374190827117548,0.00671720980018626,1,0.0133362553548527,0.0097402262841435,0.005127874239744,0.010084060866037,0.0106316989065683,0.0019496000174946,0.000186252055573593,0.00424840730296902,0.00576461801221592,0.00837990158196631,0.00087108848923457,0.0104656121406642,0.0113766060814604,0.00514491284395807,0.00272381367027544,0.00655648463907893,0.00109824719593648,0.00304195954875635,0.0407868549719967,0.0417702859767219,0.00431348942654644,0.00178705949219609
RNASEH2A,0.000441897632243548,0.0366942847424433,0.0117470902704076,0.0693951761859182,0.00562587109000047,0.00102580036921764,0.0516613470879027,0.0142821002868138,0.0114918675314698,0.0308984166469786,0.0055293965531751,0.00224347990236427,0.0191934890623614,0.00124381099005524,0.0586713866061133,0.000782063872507337,0.000737004530212179,0.280443893894487,0.0129477047374208,0.0018341686025925,0.000159039598012215,0.000225151489791108,0.00193200363439222,0.00417512686780563,0.0158602483343232,0.00039327646343251,0.00750089249925752,0.000837763436761938,0.00560247646077638,0.0116892107755739,0.00137622742295783,0.00409866447553374,0.28844699287539,0.112122418716841,0.00646398496159326,0.0184761052752473,0.271150674343321,0.240088287123477,0.000889892115060346,0.0449634085100693,0.00605118988196205,0.00169836702099641,0.000301270104321375,0.0195426282683089,0.00236250342648588,0.0108040604247362,0.0428680166548486,0.240870103417506,0.0133362553548527,1,0.00509071430773922,0.00113893071651933,0.252943725929262,0.0105274461616239,0.000600773203340335,0.000490422417265397,0.168619574499002,0.0345459905597493,0.0429773178651935,0.0006837979150695,0.0108139786504918,0.00270949152526611,0.262366500247417,0.000520253073943824,0.168687844139644,0.00349847015860174,0.00433264754126053,0.00555475483822827,0.0153033029382907,0.0061837930571987,0.00532786714774144
RPRD1B,0.00884349413981206,0.0667076345106483,0.0604969577324564,0.011160809851691,0.00171661215658657,0.00311335871120779,0.0049294560051406,0.0312874013922574,0.0016120047710954,0.0108617516333384,0.0182721805847917,0.0205111613368734,0.00216664000596486,0.00228390748019623,0.0627290102474441,0.0167590968034577,0.00926247055204012,0.0422065096764487,0.017794822989494,0.00337971014665028,0.00186138632495391,0.000847120750304795,0.000401846957887663,0.0764432519034697,0.102673014467721,0.012350567682646,0.00762620392371997,0.0167981795657787,0.0478055679231957,0.0279197298184922,0.00444908519220899,0.0223824273351457,0.0323374782327563,0.0424566165455402,0.0789693789533558,0.00962177256868732,0.0419706112381608,0.0370667379515225,0.0292429810618685,0.0295584397121143,0.0249171488336176,0.00781259192066878,0.00265280026294694,0.0802223955343766,0.0303610872350308,0.00544033372975253,0.037085215747384,0.0285692654924545,0.0097402262841435,0.00509071430773922,1,0.0033185297712599,0.0536774892204171,0.0261213807639094,0.0278016556993919,0.000736904695720096,0.0258711884196767,0.0121543366044657,0.0611630353130009,0.00122589580109327,0.0243974158115897,0.0100194432574437,0.032204636897399,0.00459169231584865,0.0552944759578716,0.0110348120499984,0.0250520667093118,0.0400936757502229,0.0976332469975209,0.00576339980813559,0.00611419625604913
SCGN,0.0416110000146914,0.00372684869740658,0.00195676152565406,0.000176317624637304,0.0273032210175585,0.116998952554207,0.00136956384663161,0.000603708917696833,0.00965597320035834,0.00344114577468925,0.000636586706919405,0.000758981892130491,0.000524198258057871,0.287012255521344,0.00469211937348746,0.00916421409704645,0.0636717625421505,0.00170724594272334,0.00108353138029831,0.216422494595863,0.0136007020998306,0.00116337525589891,0.001049705473741,0.0159951291369919,0.00842347878272274,0.0234576247388942,0.0108990782092141,0.0230253982280725,0.0221376449076084,0.00901847708042391,0.00778538414763068,0.0121180248945111,0.00139438137937706,0.00332353184993347,0.0093165529791705,0.000881708571152009,0.00132339590784507,0.00107029168379018,0.0180430866711181,0.00260936747855939,0.068421376637291,0.017947339132547,0.00284746093936858,0.00854732446380639,0.00918853760095086,0.0125778394250229,0.00317524509983407,0.00232686459619953,0.005127874239744,0.00113893071651933,0.0033185297712599,1,0.00360641621008313,0.0103882131002407,0.0011380007341539,0.00648017839667582,0.00684566918975839,0.0171091229014174,0.00803286350920753,0.222662113066747,0.00401831537732042,0.0143572530258862,0.00187543284190376,0.0848899393911424,0.00193969813209734,0.00045851017422292,0.00174839531461367,0.0066277368834384,0.00683376209896113,0.0915360820607108,0.0200679655049178
SFRP1,0.00564537837440209,0.159691976709262,0.0943894743702004,0.248399314440745,0.00620083120491429,0.00386274890615121,0.212875300935551,0.11637843029526,0.0359324374189904,0.0907414731479098,0.0233201103614395,0.0114574821775258,0.0964899681135868,0.00273681058023792,0.21706788924335,0.015095880834845,0.00365456605492473,0.450682189366214,0.0720231521178253,0.00579982990336436,0.00106963138274691,0.00102425678465503,0.0108169771853229,0.035897956401781,0.0995400780384907,0.00843933316020707,0.0519193808517703,0.0187112596647434,0.0186775154876991,0.0578404826164275,0.0114770500737873,0.0235159164800633,0.411311703951368,0.30155461826669,0.0661005184883626,0.0965771188850817,0.448148445325476,0.450335023242037,0.0200165417215077,0.207419655767822,0.0217813792029466,0.00693653522155642,0.00173300015872275,0.120734270366401,0.0388375992744199,0.0150181630232327,0.214143623011339,0.409289224718536,0.010084060866037,0.252943725929262,0.0536774892204171,0.00360641621008313,1,0.0764131812374807,0.0194285486872747,0.00169625354806243,0.382369151124107,0.140470290758063,0.171072405106391,0.00208534581656963,0.0499099075141911,0.00788331353742866,0.4490992639273,0.00174376579708978,0.385285489797341,0.0279812463207443,0.0473088028033795,0.0140607050997463,0.0820776105656959,0.017454315043207,0.0442372962799551
SH3RF1,0.0147518559267158,0.0663386662422932,0.0338935616774396,0.00786016337459765,0.0083452086868999,0.0127533639152977,0.0195368088867939,0.0225612898714349,0.0401476278941288,0.0399484639418552,0.00616195637454363,0.0041882355878463,0.00528099665292353,0.00598216539402819,0.0601693190492924,0.0413802458400675,0.0146929946825635,0.0551321183756388,0.0100400354533694,0.0108883613379555,0.000707026923000124,0.0046615353585479,0.00059645291903416,0.0579560443150395,0.0782132236722056,0.0206972312210955,0.0901101231044675,0.082973462281882,0.0297607536552691,0.033645219067656,0.0397193970448769,0.0506535493037784,0.0440126187714039,0.107130557852268,0.0645012370489286,0.0151533110109469,0.0525355225307857,0.0442614067997448,0.0258221729288477,0.0419801569604048,0.0439114925306018,0.0259237582641507,0.00180859497146592,0.0647538586463127,0.0564325211673637,0.0485048810368167,0.0443340818500707,0.0588494558497984,0.0106316989065683,0.0105274461616239,0.0261213807639094,0.0103882131002407,0.0764131812374807,1,0.0285405944664685,0.00365611445465988,0.0521498432244815,0.0488739839696482,0.110224640906835,0.00504861671276708,0.0213138797813585,0.0111809217622591,0.0539111243060072,0.012064838484216,0.0555368633377664,0.00606006891851997,0.0252707389688711,0.0129709295603855,0.0369269408554241,0.0119563062152382,0.0612682277679254
SHC3,0.00410318440526502,0.0606953641372015,0.031922039354339,0.00171155396794673,0.000286157171991358,0.00110046124268678,0.00107710884175931,0.021581161447119,0.000953042121452795,0.00577687222704706,0.0085141540873388,0.00926562087026836,0.000361642314926507,0.000428539067993483,0.0307673944294724,0.0206491409793115,0.00547639660321596,0.0113165935034335,0.00865153843614761,0.00137566297619364,0.000162761515504867,0.000714877298864134,0.000119137725789623,0.0440365350921681,0.0962101615876258,0.00483179905595167,0.00587920618607724,0.0134973087420125,0.0115292540220385,0.0152312331240798,0.00294007347890602,0.008593541908849,0.00784806725853156,0.02207202539669,0.0449518864263505,0.00656337955780178,0.0101118040290521,0.00902931341165097,0.0152015099495367,0.0188471898664324,0.0100423683370201,0.00294605743699296,0.00156966513466371,0.0575892939408746,0.0161512789965856,0.00249578577432893,0.017179807569514,0.00874279059017958,0.0019496000174946,0.000600773203340335,0.0278016556993919,0.0011380007341539,0.0194285486872747,0.0285405944664685,1,0.000343828150215545,0.00773184930022755,0.00716356555520336,0.0450895238991594,0.000259445199836588,0.0150437806334248,0.00253048066498786,0.00690723313121894,0.000822918369362356,0.023162857286772,0.00317971841581474,0.0357591007753244,0.00511655399857034,0.0437846032429345,0.00190621164980836,0.0035981638763921
SLC7A14,0.0106645066237604,0.00218614251393265,0.00108521052523072,0.000467214023638289,0.0181238785412989,0.0147173074964289,0.000458116779731899,0.000178387498409967,0.000255806490768748,0.000620276013017827,8.64163725965973e-05,9.64671905834353e-05,5.98983660003116e-05,0.0089490541625741,0.00103080475946971,0.00338957406954264,0.0110353953425983,0.0020150221025008,0.00058364356346635,0.0141243483782596,0.00164839499642593,0.0187481329283706,0.00391969285160372,0.00628146248291973,0.00202833828672142,0.0247050229490992,0.00572970434824245,0.00555126812896435,0.00372133345363012,0.00570062655880103,0.0503162168088767,0.00227829419525352,0.00161427504245773,0.00122054109248414,0.00295346983715906,0.000184315668171036,0.00214889119171345,0.00196975132658948,0.00811670579258584,0.000565960109558538,0.00353360747047437,0.00203865202169692,0.0306372579866069,0.0026984497807153,0.0018351227164822,0.00151088457781608,0.00111602372183413,0.00130997253795682,0.000186252055573593,0.000490422417265397,0.000736904695720096,0.00648017839667582,0.00169625354806243,0.00365611445465988,0.000343828150215545,1,0.00128962017411724,0.00361275280465608,0.00210413234878693,0.00918164360354624,0.000604245966078823,0.00161736716660424,0.00163500454249935,0.0045086462355074,0.0016150501432787,0.000164681664462774,0.000547264834085032,0.000733946943578169,0.0010690804522177,0.00857507408400919,0.000801722904403223
SOX1,0.003498107319231,0.0840534840802274,0.0443498701599986,0.137201911485037,0.00909840332657721,0.00753472123183822,0.173602133624916,0.0650436139796381,0.028752023698563,0.0518041931774876,0.00986161861736346,0.00428622392682524,0.0632687740939123,0.00837504674117537,0.128343783914265,0.00624874999645786,0.00433410254411436,0.409176244066437,0.0363984812691033,0.0115902600389601,0.00102233987729638,0.000530937236933124,0.00527442010598857,0.0156793775280909,0.0516221570551921,0.00454723191688414,0.0458195777932296,0.0106591862842204,0.008326481245105,0.0304924573002999,0.00845501913262639,0.0113116080423193,0.318672299680437,0.210012610951583,0.0323187829083123,0.0535940302428095,0.392066782559352,0.346526461066081,0.0122504992806628,0.113034391520431,0.0129991653671969,0.00410648836019193,0.000923327431738204,0.0706813208794183,0.0174951497765494,0.00971176358542909,0.130455348012907,0.311922056274993,0.00424840730296902,0.168619574499002,0.0258711884196767,0.00684566918975839,0.382369151124107,0.0521498432244815,0.00773184930022755,0.00128962017411724,1,0.108100995276021,0.0991972927017342,0.00776298679305704,0.0231230969312828,0.00349968651225953,0.384265933287413,0.0025915181768104,0.275023317302538,0.0161599159623722,0.0216373330599149,0.00515621684349044,0.0414362571445914,0.0244614745120553,0.0309447264253475
SOX6,0.00566259126273588,0.0704242420484743,0.0304153885654432,0.0200684487484386,0.0164799360620763,0.0167853030751957,0.0333177975126802,0.0238622969007362,0.013696238264415,0.0466009243842399,0.00299959168588262,0.00296007377384141,0.012766617454918,0.0184185229624591,0.0684632131006247,0.00875601944896355,0.00991525194768694,0.123360458535739,0.00954187755205083,0.0285482246947451,0.00149239805614744,0.0036115971320153,0.000933612931438885,0.0228795117372492,0.041047581712686,0.00862009608982657,0.0608532759292614,0.0201676428014858,0.0144358085006916,0.0353639193677904,0.0350259556167715,0.0178087355965121,0.101913687943413,0.120837722028749,0.0283676895416673,0.0313995825900541,0.115060604235121,0.100499980620959,0.0108477854498478,0.060926937048812,0.0205664806479554,0.0106736502744582,0.00259375553399044,0.0476103742717908,0.016944988589674,0.0183374328672619,0.0728521490537253,0.119873961988682,0.00576461801221592,0.0345459905597493,0.0121543366044657,0.0171091229014174,0.140470290758063,0.0488739839696482,0.00716356555520336,0.00361275280465608,0.108100995276021,1,0.0985490600394045,0.016472544906662,0.0176062344717151,0.00516870954965114,0.119900737575501,0.00600803104265273,0.0946308985320263,0.00478125493827781,0.0148025035104815,0.00640450049012884,0.0212356193901572,0.0418136932999713,0.0264268066422556
SPAG9,0.0172599583112646,0.127279231432272,0.109922071436335,0.0433976499342446,0.00439380511141141,0.0076145038593133,0.0459609326481383,0.0819849440923409,0.0276912901535892,0.0568045627756639,0.0130452131316389,0.0124811238182997,0.0232835121775084,0.00432279094081434,0.11072785614326,0.0529752887026149,0.0117840609447205,0.151394032048867,0.0299307063531329,0.010162724375847,0.00103778020085517,0.00222806498755563,0.00213494363716399,0.071762565144645,0.121917039587589,0.0299618013854152,0.0609182820314179,0.0692036591248062,0.0297355316058614,0.052865964126744,0.0244571141617629,0.0354095633046605,0.113561271523235,0.142235542987306,0.126928671342711,0.0464967743719666,0.142777248179623,0.129269116735683,0.0583736628594731,0.148682029888397,0.0348439311389658,0.0113174127681906,0.00279638025114788,0.126590729350221,0.095277799234771,0.0171249142464939,0.120053462289221,0.128205374780107,0.00837990158196631,0.0429773178651935,0.0611630353130009,0.00803286350920753,0.171072405106391,0.110224640906835,0.0450895238991594,0.00210413234878693,0.0991972927017342,0.0985490600394045,1,0.00416649905645287,0.0522379824494495,0.0136418712542103,0.135901529977651,0.00628929179265423,0.130266784068498,0.0127549940655793,0.0661696392442382,0.0187962395988045,0.066744782269937,0.0125822815991261,0.0727697163959383
ST8SIA5,0.044885629181578,0.00108495591499319,0.000575336366175224,0.000104121202385532,0.0334052385691983,0.151904442410613,0.00143929304078146,0.000211303470732056,0.0051765249054354,0.000922704140781048,7.64851882886165e-05,0.000549145668484827,0.00052774973738786,0.343763271035972,0.00217464266800886,0.00399454702553748,0.0655324568365854,0.00111642551209558,0.000474068405321838,0.311023077956491,0.0295699539082327,0.000535630020170013,0.00101284475511629,0.00727928711415258,0.00273659530831772,0.0242902527692316,0.00731034212627005,0.0195829820836468,0.0124504956584125,0.00643309061862204,0.00749850031276254,0.00297453454288488,0.000933711406356826,0.00154410698244556,0.00390609863279402,0.000536382325488339,0.000923710182652556,0.000670135530313171,0.0162477139344664,0.00073828532450271,0.0321123242192582,0.0139796688890523,0.00334076543561923,0.00350033423249057,0.00504360010285802,0.00418464885063191,0.00253153989802168,0.00130204314786156,0.00087108848923457,0.0006837979150695,0.00122589580109327,0.222662113066747,0.00208534581656963,0.00504861671276708,0.000259445199836588,0.00918164360354624,0.00776298679305704,0.016472544906662,0.00416649905645287,1,0.00217328637848816,0.0098143495644432,0.00142128293603546,0.0893739056016909,0.000934884737064225,0.000394242747869463,0.000518912527144694,0.00201358551211702,0.0018303536618984,0.119221344687433,0.0174576681983741
STAG1,0.00649237829180068,0.053202683291218,0.0591782211553081,0.00908358350981297,0.00260328658475882,0.00244028353360753,0.00525435006149935,0.014396273531951,0.00431773357505388,0.0387136615376886,0.0121276847376158,0.142165705438042,0.00282468466517282,0.00341190431144234,0.062561763669087,0.0241613753271882,0.00605802252048252,0.0349717742863334,0.0124357766840097,0.00500392936329778,0.00131589297279838,0.00111452206980955,0.000404981392715466,0.0485985819934864,0.0532746195205255,0.00599167007572037,0.00588719230603935,0.0114127517987178,0.0455889155810108,0.0441659121267239,0.00463474994925462,0.0149446726145899,0.0319356991320645,0.0353448475618854,0.0433440006222644,0.0442002392229231,0.0329466451015636,0.0291577181759107,0.00925428923609528,0.0313335794906994,0.0176491732622902,0.0103897571068848,0.00204880325033819,0.0292009194414312,0.0212141655929483,0.00982601388135822,0.0269882400708133,0.0285833319839491,0.0104656121406642,0.0108139786504918,0.0243974158115897,0.00401831537732042,0.0499099075141911,0.0213138797813585,0.0150437806334248,0.000604245966078823,0.0231230969312828,0.0176062344717151,0.0522379824494495,0.00217328637848816,1,0.0239544673344202,0.0309525250984098,0.00295392457909878,0.0334504492618154,0.00341137806953788,0.0687440206449161,0.0427255061712522,0.0412363963151602,0.00545397228718547,0.0156355813369781
TAGLN3,0.0271057942964225,0.0126342549648879,0.00988658306862502,0.00109898305861741,0.00497976353837131,0.0079609879525659,0.000681686945952122,0.00208431554356708,0.00202401672865824,0.0165501576825206,0.00452678310974976,0.00403077600049503,0.000207410114945418,0.0140577335608693,0.0186215856375589,0.0101410096751894,0.0204568188680483,0.00359112312458563,0.00279172884763223,0.0140423115266736,0.00177314847738595,0.00188455244866614,0.000236663814568546,0.0484940577938078,0.0224589797949099,0.00919314206045613,0.00399818293503183,0.00709129569540473,0.0533154029527023,0.0282118392565423,0.00274951899270619,0.0275338237682011,0.0036973007064186,0.00678838216859401,0.0279593667296918,0.00337973580019469,0.00340659135141301,0.00271187228569683,0.0192380381123289,0.00587783048826153,0.0428728853771251,0.0125236487584217,0.00405503405179509,0.0140069563304755,0.0231291940322685,0.0159020667775511,0.00578307841249098,0.00355707741971764,0.0113766060814604,0.00270949152526611,0.0100194432574437,0.0143572530258862,0.00788331353742866,0.0111809217622591,0.00253048066498786,0.00161736716660424,0.00349968651225953,0.00516870954965114,0.0136418712542103,0.0098143495644432,0.0239544673344202,1,0.00304571223240253,0.0155929942844883,0.00560887644231789,0.000923506918420648,0.0174334014615727,0.0219013692876818,0.0218474392389381,0.00790940703693012,0.00525809229002696
